user ID,used buses,used transfer points,waiting time,ride time
0,"[7, 8]","[24, 28, 30]",18.0,15.916
1,"[0, 6]","[17, 6, 16]",18.2,4.693
2,"[6, 8]","[16, 6, 17]",18.2,4.693
3,"[6, 0]","[15, 6, 4]",4.0,8.493
4,"[6, 7]","[11, 0, 24]",26.7,27.7
5,"[0, 6]","[19, 6, 14]",10.6,9.799
6,"[0, 7]","[1, 0, 23]",4.0,12.133
7,"[0, 6]","[4, 6, 14]",9.8,10.781
8,"[8, 0, 7]","[6, 17, 0, 23]",13.4,30.496
9,-,-,-,-
10,-,-,-,-
11,"[8, 0]","[29, 17, 20]",21.4,10.286
12,[6],"[11, 10]",2.0,3.857
13,[8],"[28, 30]",2.0,6.556
14,"[7, 8]","[27, 28, 6]",24.3,18.011
15,"[0, 7]","[3, 0, 22]",15.5,17.338
16,"[0, 6]","[18, 6, 11]",8.5,15.603
17,[7],"[23, 26]",2.0,7.714
18,"[6, 0, 7]","[9, 6, 0, 21]",9.4,33.537
19,"[0, 7]","[5, 0, 22]",25.3,21.422
20,[0],"[0, 3]",2.0,10.91
21,"[7, 6]","[24, 0, 10]",25.2,24.925
22,[7],"[24, 27]",2.0,6.429
23,[6],"[13, 14]",2.0,2.571
24,"[8, 7]","[6, 28, 27]",24.3,18.011
25,"[6, 8]","[8, 6, 30]",22.2,22.234
26,"[6, 8]","[10, 6, 17]",20.4,13.241
27,"[0, 8, 7]","[20, 6, 28, 27]",25.6,25.373
28,"[6, 8]","[11, 6, 17]",19.0,15.603
29,[6],"[9, 16]",2.0,9.792
30,[6],"[10, 13]",2.0,7.497
31,"[6, 0]","[7, 6, 17]",13.3,24.368
32,"[8, 7]","[30, 28, 21]",4.0,22.197
33,"[8, 7, 0]","[30, 28, 0, 2]",10.7,32.288
34,"[7, 6]","[21, 0, 7]",4.0,14.427
35,[0],"[5, 3]",2.0,5.143
36,-,-,-,-
37,"[7, 0]","[25, 0, 3]",19.5,23.273
38,"[0, 6]","[5, 6, 8]",23.4,15.234
39,"[8, 0]","[28, 6, 20]",23.9,20.125
