number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:00:36,[],[]
2,6,08:15:00,08:17:00,['16'],[]
3,3,08:22:43,08:55:47,"['15', '26']",['16']
4,5,09:01:42,09:03:42,[],['15']
5,6,09:04:24,09:06:24,[],['26']
6,5,09:07:06,09:12:00,['36'],[]
7,3,09:17:55,09:26:05,['6'],['36']
8,5,09:32:00,09:34:00,['42'],['6']
9,3,09:39:55,09:41:55,['37'],[]
10,2,09:45:23,09:47:23,[],['42']
11,0,09:54:31,09:56:31,['29'],['37']
12,2,10:03:39,10:05:39,['39'],[]
13,3,10:09:07,10:11:07,"['30', '32']",['39']
14,4,10:14:35,10:16:35,[],['30']
15,5,10:22:18,10:24:18,[],"['29', '32']"
16,6,10:25:00,10:27:00,['23'],[]
17,5,10:27:42,10:32:00,['31'],[]
18,4,10:37:43,10:39:43,"['47', '12']",[]
19,3,10:43:11,10:51:22,['9'],"['12', '47', '23']"
20,2,10:54:50,10:56:50,[],['31']
21,1,11:00:18,11:06:12,[],['9']
22,0,11:12:26,19:00:00,[],[]
