number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,09:37:56,[],[]
2,0,09:37:55,09:39:56,"['12', '17']",[]
3,3,09:56:46,09:58:47,[],['17']
4,4,10:08:00,10:40:00,['2'],['12']
5,3,10:49:13,11:00:00,['67'],[]
6,1,11:11:04,11:20:00,['5'],['67']
7,0,11:26:11,12:00:00,['76'],"['2', '5']"
8,4,12:25:59,12:43:24,"['11', '62', '54']",['76']
9,3,12:52:37,12:54:38,[],['11']
10,2,13:00:10,13:10:08,['77'],['62']
11,0,13:21:33,14:17:22,['19'],"['77', '54']"
12,2,14:28:47,14:35:00,['55'],[]
13,4,14:49:46,14:51:46,[],"['55', '19']"
14,2,15:06:32,15:20:00,['52'],[]
15,1,15:25:32,15:27:32,[],['52']
16,2,15:33:04,16:15:00,['48'],[]
17,3,16:20:32,16:22:32,[],['48']
18,15,16:39:22,19:00:00,[],[]
