number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:29:13,[],[]
2,8,08:29:12,08:31:13,['60'],[]
3,12,08:47:43,08:49:44,[],['60']
4,13,08:56:27,08:58:27,['30'],[]
5,12,09:05:10,09:15:00,['78'],[]
6,4,09:30:46,09:35:42,['47'],"['30', '78']"
7,10,09:41:36,09:43:37,['4'],['47']
8,4,09:49:31,09:51:31,['1'],['4']
9,11,10:02:19,10:04:20,[],['1']
10,10,10:09:52,10:11:52,['72'],[]
11,11,10:17:24,10:19:24,[],['72']
12,13,10:31:04,10:45:00,['13'],[]
13,12,10:51:43,11:00:00,['21'],[]
14,11,11:04:58,11:06:58,[],['13']
15,9,11:10:46,11:12:46,[],['21']
16,8,11:23:31,11:52:14,"['32', '57', '22']",[]
17,9,12:02:59,12:05:00,['33'],[]
18,11,12:08:48,12:10:48,['20'],"['57', '22']"
19,13,12:22:28,12:24:28,[],['20']
20,14,12:28:09,12:30:10,[],['32']
21,0,12:38:06,13:23:33,['77'],['33']
22,14,13:31:29,13:44:18,[],['77']
23,13,13:47:59,13:50:00,['73'],[]
24,4,14:12:28,14:14:28,['41'],[]
25,10,14:20:22,14:27:39,[],"['73', '41']"
26,11,14:33:11,14:35:11,['59'],[]
27,8,14:48:54,14:50:54,[],['59']
28,4,15:03:49,15:05:50,['55'],[]
29,10,15:11:44,15:13:44,[],['55']
30,11,15:19:16,15:21:17,['16'],[]
31,9,15:25:05,15:27:05,[],['16']
32,10,15:32:59,15:35:00,['31'],[]
33,0,15:57:11,16:03:07,"['8', '25', '24']",['31']
34,13,16:14:16,16:16:16,[],['24']
35,12,16:22:59,16:25:00,['7'],[]
36,11,16:29:58,16:31:58,[],"['7', '8']"
37,8,16:45:41,16:55:00,['79'],['25']
38,11,17:08:43,17:10:43,[],['79']
39,16,17:24:26,19:00:00,[],[]
