number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:56:43,[],[]
2,7,08:08:22,08:10:22,['20'],[]
3,10,08:15:00,08:17:00,['6'],[]
4,16,08:25:37,08:27:37,['27'],[]
5,6,08:29:26,08:41:08,['25'],"['27', '20', '6']"
6,10,08:51:30,08:53:30,[],['25']
7,11,08:57:21,10:12:00,['21'],[]
8,6,10:24:44,10:32:00,"['10', '12']",['21']
9,14,10:38:55,10:40:55,[],['12']
10,12,10:44:33,10:46:33,[],['10']
11,9,10:52:59,10:54:59,['28'],[]
12,13,11:03:36,11:05:36,['29'],[]
13,16,11:13:25,11:15:25,[],['29']
14,6,11:17:14,11:37:00,"['8', '3']",['28']
15,16,11:38:49,11:40:49,[],['3']
16,13,11:48:38,11:50:38,[],['8']
17,6,12:00:00,12:04:45,"['11', '9']",[]
18,12,12:15:07,12:17:07,[],"['9', '11']"
19,11,12:20:58,13:17:00,['23'],[]
20,0,13:34:54,13:52:00,['0'],['23']
21,11,14:09:54,14:11:54,[],['0']
22,6,14:24:38,19:00:00,[],[]
