user ID,used buses,used transfer points,waiting time,ride time
0,-,-,-,-
1,[29],"[3, 13]",10.0,17.779
2,"[18, 29]","[6, 3, 10]",22.3,16.719
3,[29],"[11, 7]",20.0,19.197
4,"[28, 19]","[4, 3, 13]",22.1,22.952
5,"[28, 19]","[2, 3, 9]",21.8,11.077
6,[18],"[3, 1]",4.0,6.923
7,-,-,-,-
8,"[18, 29]","[5, 3, 11]",23.0,17.985
9,"[28, 29]","[1, 3, 9]",14.7,14.538
10,"[19, 28]","[7, 3, 2]",14.6,10.589
11,"[28, 19]","[1, 3, 0]",5.8,16.237
12,"[28, 29]","[0, 3, 8]",14.8,17.308
13,[29],"[7, 10]",8.0,17.239
14,[19],"[0, 7]",2.0,3.462
15,[28],"[1, 0]",2.0,6.231
16,[19],"[9, 12]",2.0,9.106
17,"[28, 29]","[5, 3, 7]",12.7,13.043
18,[18],"[2, 1]",2.0,3.462
19,[28],"[3, 5]",4.0,9.17
20,"[18, 19]","[1, 3, 11]",21.9,18.0
21,"[29, 28]","[12, 3, 4]",14.2,20.135
22,[28],"[0, 4]",6.7,16.615
23,-,-,-,-
24,-,-,-,-
25,-,-,-,-
26,[28],"[4, 6]",4.0,6.401
27,"[19, 28]","[9, 3, 0]",11.4,18.205
28,[19],"[9, 11]",2.0,3.462
29,[28],"[3, 2]",2.0,3.462
30,[28],"[3, 1]",4.0,6.923
31,-,-,-,-
32,"[29, 28]","[13, 3, 1]",18.1,23.596
33,[29],"[11, 7]",20.0,19.197
34,[28],"[5, 2]",4.0,9.377
35,"[28, 29]","[0, 3, 10]",10.8,22.945
36,[29],"[10, 9]",2.0,2.496
37,"[18, 29]","[4, 3, 10]",10.5,13.252
38,"[19, 18]","[13, 3, 4]",8.9,22.952
39,-,-,-,-
40,"[19, 18]","[10, 3, 5]",23.4,15.778
41,-,-,-,-
42,[28],"[0, 3]",7.3,13.154
43,-,-,-,-
44,[18],"[4, 5]",2.0,5.709
45,[19],"[7, 11]",15.6,18.205
46,"[18, 29]","[4, 3, 12]",12.5,20.175
47,[29],"[9, 11]",4.0,4.454
48,"[29, 28]","[11, 3, 1]",13.3,18.993
49,[29],"[7, 10]",8.0,17.239
50,-,-,-,-
51,-,-,-,-
52,"[18, 29]","[5, 3, 8]",9.5,10.069
53,[19],"[8, 13]",14.6,12.632
54,[19],"[3, 7]",2.0,7.128
55,[19],"[12, 3]",4.0,16.721
56,[19],"[7, 8]",4.0,11.282
57,[29],"[10, 13]",4.0,9.692
58,[29],"[8, 9]",2.0,3.462
59,"[19, 18]","[8, 3, 5]",21.4,10.069
