number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:57:07,[],[]
2,24,08:17:59,08:20:00,['20'],[]
3,21,08:32:27,08:49:27,[],['20']
4,0,08:58:00,09:08:59,['9'],[]
5,24,09:29:51,10:14:11,['10'],['9']
6,21,10:26:38,10:28:39,[],['10']
7,22,10:32:10,10:45:00,['11'],[]
8,24,10:54:01,10:56:01,[],['11']
9,22,11:05:02,11:40:00,['1'],[]
10,24,11:49:01,12:20:00,['5'],['1']
11,22,12:29:01,12:35:00,['22'],[]
12,21,12:38:31,12:40:31,['0'],['5']
13,0,12:49:04,12:52:22,[],"['22', '0']"
14,22,13:04:13,13:35:00,['23'],[]
15,0,13:46:51,13:48:51,['15'],['23']
16,21,13:57:24,13:59:24,[],['15']
17,0,14:07:57,14:58:00,['12'],[]
18,22,15:09:51,15:18:36,[],['12']
19,28,15:30:27,19:00:00,[],[]
