user ID,used buses,used transfer points,waiting time,ride time
0,"[121, 20]","[2, 4, 9]",26.5,26.59
1,[110],"[5, 8]",2.0,9.231
2,"[120, 110]","[14, 8, 6]",13.9,36.3
3,[120],"[9, 0]",6.0,28.42
4,"[20, 21]","[10, 4, 3]",16.8,15.141
5,[20],"[9, 0]",2.0,19.472
6,"[110, 21]","[7, 4, 0]",23.2,37.553
7,"[121, 110]","[0, 4, 8]",11.1,39.11
8,"[110, 120]","[6, 4, 10]",4.0,14.619
9,"[21, 120, 10]","[1, 0, 4, 7]",15.6,43.34
10,[120],"[10, 11]",2.0,5.538
11,"[10, 120]","[7, 4, 13]",10.0,33.647
12,[20],"[14, 8]",2.0,23.151
13,"[21, 120]","[1, 4, 12]",6.2,36.081
14,[20],"[14, 9]",2.0,12.555
15,[110],"[7, 4]",2.0,11.154
16,"[20, 121]","[11, 4, 2]",21.8,25.574
17,"[120, 110]","[13, 8, 6]",7.6,32.608
18,"[110, 120]","[7, 8, 0]",16.9,44.567
19,"[20, 21]","[14, 0, 1]",4.0,14.133
20,[20],"[11, 14]",2.0,11.077
21,"[110, 21]","[6, 4, 0]",21.2,34.784
22,"[21, 120]","[1, 0, 11]",12.3,29.501
23,"[121, 20]","[3, 0, 12]",4.0,30.691
24,[120],"[9, 14]",2.0,12.555
25,[120],"[9, 10]",2.0,5.911
26,"[20, 121, 110]","[14, 0, 4, 5]",6.0,37.627
27,"[120, 110]","[11, 4, 7]",16.2,21.958
28,"[110, 121]","[6, 4, 0]",13.2,34.784
29,[121],"[3, 0]",2.0,16.845
30,[120],"[12, 4]",4.0,15.775
31,"[21, 10]","[3, 4, 8]",6.2,25.767
32,"[20, 110]","[11, 4, 5]",4.0,14.497
33,"[120, 10]","[11, 8, 6]",4.0,20.932
34,[10],"[6, 8]",2.0,7.209
35,"[121, 10]","[1, 4, 7]",12.9,31.461
36,[120],"[14, 4]",6.0,22.495
37,"[10, 21]","[7, 4, 3]",14.4,20.384
38,[20],"[14, 12]",2.0,6.72
39,"[21, 20]","[1, 0, 14]",23.1,14.133
