number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:14:41,[],[]
2,10,08:25:00,08:27:00,['56'],[]
3,0,08:49:12,08:58:14,['27'],['56']
4,12,09:12:05,09:32:05,[],['27']
5,10,09:42:24,09:52:00,"['26', '47']",[]
6,9,09:57:55,09:59:55,[],['47']
7,7,10:05:18,10:09:39,[],['26']
8,11,10:18:10,10:20:10,['46'],[]
9,12,10:25:08,10:27:08,"['48', '65', '17', '36']",['46']
10,13,10:33:51,10:38:59,['16'],['36']
11,0,10:50:08,10:54:07,"['57', '24']","['48', '65', '17', '16']"
12,14,11:02:03,11:04:03,['52'],[]
13,12,11:10:46,11:12:45,[],"['57', '24']"
14,9,11:18:35,11:20:36,[],['52']
15,10,11:26:31,11:28:31,['74'],[]
16,4,11:34:26,11:47:04,['70'],['74']
17,11,11:57:52,11:59:52,['41'],['70']
18,12,12:04:50,12:11:59,"['0', '75']",['41']
19,0,12:25:50,12:40:44,['35'],"['0', '75']"
20,10,13:02:56,13:04:56,[],['35']
21,13,13:21:57,13:23:57,"['68', '63', '50']",[]
22,7,13:40:48,13:42:47,[],"['68', '50']"
23,8,13:48:10,19:00:00,[],['63']
