number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:11:10,[],[]
2,16,08:12:59,08:15:00,['6'],[]
3,14,08:20:18,08:30:25,"['12', '18']",[]
4,13,08:32:59,08:35:00,['25'],[]
5,12,08:37:34,08:39:34,[],['6']
6,11,08:43:25,08:50:40,[],"['25', '18']"
7,8,08:55:18,08:57:18,[],['12']
8,11,09:01:56,09:10:00,['47'],[]
9,16,09:20:54,09:30:00,['16'],[]
10,6,09:31:49,09:35:48,"['22', '20']","['47', '16']"
11,14,09:42:43,09:44:43,[],['20']
12,13,09:47:17,09:49:17,[],['22']
13,12,09:51:51,10:05:00,['32'],[]
14,11,10:08:51,10:15:00,['43'],[]
15,10,10:18:51,10:20:51,[],"['43', '32']"
16,13,10:28:20,10:35:57,['13'],[]
17,14,10:38:31,10:40:31,[],['13']
18,12,10:44:09,10:46:09,['4'],[]
19,7,10:56:11,10:58:12,[],['4']
20,0,11:07:59,11:10:00,['45'],[]
21,8,11:23:25,11:43:22,[],['45']
22,22,11:56:01,19:00:00,[],[]
