number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:03:21,[],[]
2,1,08:07:59,08:10:00,['44'],[]
3,18,08:26:15,08:40:00,['38'],['44']
4,6,08:42:52,08:59:51,"['29', '39']",['38']
5,4,09:03:42,09:05:42,[],['39']
6,3,09:09:33,09:11:34,[],['29']
7,1,09:17:59,09:20:00,['0'],[]
8,3,09:26:25,09:28:25,"['2', '42']",['0']
9,6,09:36:07,09:45:12,['47'],"['2', '42']"
10,20,09:50:56,10:01:10,['23'],['47']
11,19,10:04:02,10:06:02,['19'],[]
12,17,10:10:05,10:12:06,['10'],['23']
13,6,10:14:58,10:16:59,[],['10']
14,3,10:24:41,10:28:41,[],['19']
15,6,10:36:23,10:38:24,['36'],[]
16,19,10:41:16,10:43:17,[],['36']
17,5,10:47:55,10:49:55,['11'],[]
18,4,10:51:12,10:53:12,[],['11']
19,1,11:02:59,11:05:00,['17'],[]
20,3,11:11:25,11:13:25,[],['17']
21,6,11:21:07,11:28:44,"['37', '28']",[]
22,4,11:32:35,11:34:36,[],['37']
23,3,11:38:27,11:42:04,[],['28']
24,21,11:52:58,19:00:00,[],[]
