number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:54:33,['79'],[]
2,2,09:00:00,09:02:00,['71'],[]
3,6,09:14:12,09:16:12,[],['71']
4,20,09:21:57,09:26:11,[],['79']
5,6,09:31:56,09:33:56,['38'],[]
6,5,09:36:30,09:38:30,[],['38']
7,6,09:41:04,09:43:04,['48'],[]
8,19,09:45:56,10:02:25,['24'],['48']
9,17,10:06:29,10:08:29,['76'],[]
10,6,10:11:21,10:13:21,[],"['24', '76']"
11,18,10:16:13,10:41:59,['46'],[]
12,17,10:44:33,10:46:33,[],['46']
13,18,10:49:07,11:00:38,['23'],[]
14,6,11:03:30,11:05:30,"['41', '8', '34']",[]
15,3,11:13:13,11:15:12,[],"['41', '34']"
16,1,11:21:38,11:23:39,[],['8']
17,0,11:28:17,11:32:00,['25'],['23']
18,2,11:37:27,11:47:00,['62'],[]
19,4,11:55:37,11:57:37,[],['25']
20,5,11:58:54,12:00:54,['68'],[]
21,6,12:03:28,12:10:03,['73'],"['62', '68']"
22,19,12:12:55,13:15:49,['43'],['73']
23,18,13:17:38,13:19:38,[],['43']
24,3,13:30:00,13:32:00,['63'],[]
25,2,13:37:27,14:02:00,['12'],['63']
26,5,14:11:48,14:13:48,[],['12']
27,0,14:28:48,19:00:00,[],[]
