number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:54:00,[],[]
2,28,08:08:22,08:10:22,['19'],[]
3,6,08:24:44,08:26:44,['42'],['19']
4,17,08:29:36,08:31:36,['2'],[]
5,29,08:35:27,08:37:27,[],['2']
6,28,08:46:27,08:52:10,['18'],['42']
7,6,09:06:32,09:08:32,['40'],['18']
8,28,09:22:54,09:26:43,[],['40']
9,6,09:41:05,10:13:25,['11'],[]
10,29,10:19:10,10:21:10,[],['11']
11,28,10:30:10,10:40:21,['51'],[]
12,6,10:54:43,10:56:43,[],['51']
13,28,11:11:05,11:13:05,['6'],[]
14,6,11:27:27,19:00:00,[],['6']
