number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:24:28,[],[]
2,0,08:24:27,08:30:00,"['69', '1']",[]
3,3,08:46:50,08:51:15,[],['69']
4,4,09:00:28,09:02:28,['33'],['1']
5,2,09:17:14,09:49:40,['83'],['33']
6,3,09:55:12,09:57:12,"['6', '37']",[]
7,4,10:06:25,10:08:26,[],"['83', '6', '37']"
8,0,10:34:25,10:40:00,['49'],[]
9,4,11:05:59,11:39:53,['10'],['49']
10,3,11:49:06,12:40:00,"['50', '34']",['10']
11,4,12:49:13,13:37:11,"['17', '18']","['50', '34']"
12,2,13:51:57,13:53:58,[],['18']
13,1,13:59:30,14:01:30,[],['17']
14,0,14:07:41,14:09:41,['46'],[]
15,4,14:35:40,14:37:41,['22'],['46']
16,1,14:57:59,15:00:00,['74'],['22']
17,0,15:06:11,15:25:00,"['68', '72']",['74']
18,2,15:36:25,15:38:25,[],['68']
19,3,15:43:57,15:45:57,[],['72']
20,4,15:55:10,15:57:11,['87'],[]
21,2,16:11:57,16:13:57,[],['87']
22,4,16:28:43,16:49:10,['75'],[]
23,3,16:58:23,17:00:23,[],['75']
24,15,17:17:13,19:00:00,[],[]
