number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:50:04,[],[]
2,4,08:02:59,08:05:00,['13'],[]
3,6,08:13:42,08:15:42,[],['13']
4,5,08:21:36,09:10:00,['65'],[]
5,6,09:15:54,09:47:20,"['8', '82', '84']",['65']
6,4,09:56:02,10:01:06,['27'],"['8', '82', '84']"
7,5,10:04:47,10:40:00,"['59', '38']",['27']
8,4,10:43:41,10:45:41,['5'],"['59', '38']"
9,7,10:56:50,13:50:00,['42'],['5']
10,8,13:55:22,13:57:22,[],['42']
11,6,14:04:34,14:06:35,['22'],[]
12,4,14:15:17,14:17:18,[],['22']
13,5,14:20:59,14:50:00,['47'],[]
14,4,14:53:41,14:59:46,['53'],['47']
15,5,15:03:27,15:07:37,['57'],['53']
16,4,15:11:18,15:52:11,"['88', '89']",['57']
17,8,16:05:06,17:28:03,['28'],"['88', '89']"
18,7,17:33:25,17:35:26,[],['28']
19,16,17:40:48,19:00:00,[],[]
