number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:21:00,[],[]
2,1,08:27:14,08:32:00,"['22', '7', '2']",[]
3,3,08:38:55,08:40:55,[],['2']
4,4,08:44:23,08:46:23,"['26', '4', '50']","['7', '22']"
5,3,08:49:51,08:51:51,[],"['26', '4', '50']"
6,2,08:55:19,09:42:00,['12'],[]
7,3,09:45:28,09:47:28,['1'],[]
8,5,09:53:23,10:32:11,['35'],"['1', '12']"
9,4,10:37:54,10:39:54,[],['35']
10,0,10:52:01,19:00:00,[],[]
