number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:05:22,[],[]
2,19,08:25:00,08:27:00,['62'],[]
3,6,08:29:52,09:10:30,"['33', '1']",['62']
4,17,09:13:22,09:19:43,[],['33']
5,18,09:22:17,09:24:17,[],['1']
6,6,09:27:09,09:29:09,['17'],[]
7,5,09:31:43,09:33:43,[],['17']
8,4,09:35:00,09:37:00,['68'],[]
9,6,09:40:51,09:42:51,[],['68']
10,2,09:55:03,10:17:00,['45'],[]
11,5,10:26:48,10:30:49,"['29', '14']",[]
12,6,10:33:23,11:05:35,"['11', '30']","['29', '14', '45']"
13,18,11:08:27,11:10:27,[],['11']
14,20,11:14:18,11:16:18,[],['30']
15,6,11:22:03,11:24:03,['9'],[]
16,4,11:27:54,11:33:19,[],['9']
17,3,11:37:10,11:47:00,['72'],[]
18,6,11:54:43,12:01:30,"['24', '34']",['72']
19,17,12:04:22,12:06:22,[],['34']
20,20,12:12:48,12:14:48,[],['24']
21,6,12:20:33,12:22:33,['48'],[]
22,1,12:35:58,12:40:22,['19'],[]
23,0,12:45:00,12:47:00,['59'],"['48', '19']"
24,2,12:52:27,13:52:00,['32'],['59']
25,6,14:04:12,14:06:12,['37'],['32']
26,19,14:09:04,14:15:30,['20'],['37']
27,17,14:19:34,14:32:00,['31'],[]
28,6,14:34:52,14:39:22,"['25', '28']","['31', '20']"
29,3,14:47:05,15:09:05,[],"['25', '28']"
30,2,15:14:32,15:47:00,['41'],[]
31,3,15:52:27,16:02:00,['69'],[]
32,6,16:09:43,16:11:43,['36'],"['41', '69']"
33,20,16:17:28,16:19:28,[],['36']
34,17,16:25:54,16:57:00,['38'],[]
35,6,16:59:52,17:01:52,[],['38']
36,0,17:19:07,19:00:00,[],[]
