number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:02:16,[],[]
2,11,08:15:00,08:17:00,['0'],[]
3,9,08:21:04,08:23:04,[],['0']
4,8,08:24:21,08:26:53,['17'],[]
5,9,08:28:10,08:30:10,['52'],['17']
6,10,08:31:27,08:33:27,[],['52']
7,15,08:40:00,08:42:00,['82'],[]
8,0,08:59:18,09:07:00,['8'],['82']
9,7,09:16:48,09:18:48,['42'],['8']
10,10,09:23:26,09:32:00,['68'],['42']
11,16,09:40:37,09:42:37,['20'],[]
12,6,09:44:26,09:47:57,['65'],"['20', '68']"
13,7,09:59:36,10:01:36,[],['65']
14,11,10:09:44,10:11:44,['5'],[]
15,7,10:19:52,10:21:52,[],['5']
16,11,10:30:00,10:32:00,"['85', '76']",[]
17,16,10:42:55,10:44:55,[],['85']
18,6,10:46:44,10:56:25,"['25', '49']",['76']
19,15,11:01:03,11:03:03,['59'],[]
20,14,11:05:37,11:07:37,[],['59']
21,11,11:14:32,11:16:32,[],['25']
22,8,11:21:10,11:23:10,[],['49']
23,16,11:34:09,11:36:09,['69'],[]
24,12,11:44:46,11:46:46,['63'],['69']
25,9,11:53:12,11:55:12,[],['63']
26,16,12:05:00,12:07:00,['67'],[]
27,6,12:08:49,13:17:00,"['12', '2']",['67']
28,12,13:27:22,13:29:22,[],['12']
29,9,13:35:48,13:38:43,[],['2']
30,8,13:40:00,13:42:00,['33'],[]
31,9,13:43:17,13:45:17,['48'],[]
32,16,13:55:05,13:57:05,[],['33']
33,6,13:58:54,14:00:54,['16'],['48']
34,0,14:18:09,14:34:48,['47'],['16']
35,7,14:44:36,14:46:36,['3'],[]
36,11,14:54:44,15:07:00,['56'],['3']
37,14,15:13:55,15:15:55,[],['47']
38,6,15:22:50,15:25:52,['43'],['56']
39,12,15:36:14,15:42:26,['60'],['43']
40,13,15:45:00,15:47:00,['78'],[]
41,15,15:52:09,15:54:09,[],['60']
42,6,15:58:47,16:00:47,['30'],['78']
43,11,16:13:31,16:15:31,[],['30']
44,9,16:19:35,16:42:00,['44'],[]
45,6,16:53:30,17:01:52,['62'],['44']
46,15,17:06:30,17:08:30,['21'],[]
47,12,17:14:15,17:17:00,['88'],['62']
48,10,17:22:27,17:37:27,[],"['21', '88']"
49,6,17:47:49,19:00:00,[],[]
