number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:06:18,[],[]
2,20,08:10:00,08:12:00,['51'],[]
3,16,08:22:46,08:27:00,['6'],[]
4,0,08:33:28,08:46:29,"['88', '53']","['51', '6']"
5,17,08:55:00,08:57:00,['82'],[]
6,19,09:03:28,09:05:28,[],['53']
7,20,09:08:14,09:10:14,[],['88']
8,21,09:13:56,09:17:00,"['17', '30']",['82']
9,20,09:20:42,09:22:42,[],['30']
10,19,09:25:28,10:46:10,['1'],['17']
11,20,10:48:56,10:51:46,[],['1']
12,17,11:01:00,12:08:46,['55'],[]
13,16,12:14:18,12:16:18,['64'],[]
14,15,12:20:00,12:22:00,['13'],['64']
15,0,12:24:46,12:26:46,[],"['55', '13']"
16,16,12:33:14,12:47:46,['3'],[]
17,0,12:54:14,14:44:09,"['89', '21']",['3']
18,15,14:46:55,14:49:25,['19'],[]
19,16,14:53:07,14:55:07,[],"['19', '21']"
20,18,15:01:46,15:03:46,[],['89']
21,17,15:07:28,15:09:28,['28'],[]
22,21,15:22:23,15:24:23,[],['28']
23,20,15:28:05,16:37:00,"['24', '59']",[]
24,19,16:39:46,16:41:46,[],['59']
25,16,16:50:17,17:06:46,[],['24']
26,0,17:13:14,17:41:17,['91'],[]
27,15,17:44:03,17:46:03,[],['91']
28,21,18:03:34,19:00:00,[],[]
