user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[164, 9, 18]","[27, 13, 3, 6]",16.2,28.55,32.77,3
1,"[14, 18]","[19, 4, 2]",21.9,18.0,20.15,2
2,"[18, 14]","[6, 4, 16]",9.1,9.65,13.65,2
3,-,-,-,-,28.33,2
4,-,-,-,-,20.0,3
5,"[18, 19]","[5, 3, 8]",4.0,10.07,14.07,2
6,-,-,-,-,23.63,2
7,-,-,-,-,40.05,3
8,"[18, 4]","[2, 4, 17]",15.5,11.82,15.82,2
9,"[14, 192]","[15, 0, 24]",26.9,29.92,33.87,2
10,"[9, 18]","[10, 3, 5]",6.0,16.03,19.7,2
11,"[164, 92, 18]","[25, 24, 0, 6]",10.2,39.43,34.95,3
12,"[8, 4]","[1, 4, 15]",6.0,16.88,19.23,2
13,[19],"[9, 11]",4.0,4.45,5.47,1
14,"[192, 164]","[23, 24, 27]",15.2,12.47,11.72,2
15,"[9, 18]","[11, 0, 1]",7.4,24.87,22.0,2
16,"[4, 18, 19]","[20, 4, 3, 11]",28.0,29.45,34.47,3
17,-,-,-,-,18.55,2
18,"[164, 19]","[12, 13, 3]",9.4,19.45,23.43,2
19,-,-,-,-,28.78,2
20,-,-,-,-,28.9,3
21,"[4, 92]","[16, 0, 23]",14.7,24.8,28.78,2
22,[8],"[1, 6]",2.0,9.98,11.98,1
23,"[9, 8]","[7, 0, 2]",16.9,10.58,14.6,2
24,-,-,-,-,34.28,2
25,"[19, 164]","[7, 13, 27]",16.4,27.73,31.73,2
26,"[8, 19, 64]","[2, 3, 13, 24]",28.3,26.7,32.0,2
27,-,-,-,-,39.6,4
28,-,-,-,-,31.15,3
29,"[4, 18, 19]","[16, 4, 3, 10]",14.6,17.3,22.98,3
30,"[192, 14]","[23, 0, 14]",25.0,20.92,24.9,2
31,-,-,-,-,38.05,3
32,-,-,-,-,15.92,1
33,"[164, 92, 4]","[25, 24, 0, 18]",21.5,47.17,43.7,4
34,"[92, 14]","[22, 0, 18]",4.0,30.28,34.28,2
35,[8],"[4, 6]",2.0,5.92,7.92,1
36,[8],"[1, 0]",2.0,6.23,8.23,1
37,"[18, 19, 192]","[5, 3, 0, 23]",19.5,30.6,34.18,2
38,"[19, 164]","[9, 13, 24]",13.2,15.67,19.67,2
39,"[14, 18]","[18, 4, 5]",21.8,14.72,18.72,2
40,-,-,-,-,39.6,4
41,-,-,-,-,36.72,2
42,[4],"[4, 20]",4.0,14.03,15.92,1
43,"[164, 92, 14]","[25, 24, 0, 20]",17.5,54.1,48.62,4
44,-,-,-,-,25.35,1
45,"[164, 19]","[24, 13, 10]",18.7,14.02,18.02,2
46,-,-,-,-,36.72,2
47,[9],"[13, 11]",2.0,5.72,7.72,1
48,[9],"[10, 9]",2.0,2.5,4.5,1
49,-,-,-,-,24.28,3
50,"[18, 4]","[1, 4, 16]",6.0,14.12,18.12,2
51,"[18, 19]","[5, 3, 10]",20.4,19.28,19.7,2
52,"[14, 18]","[16, 4, 5]",20.1,9.43,13.45,2
53,"[9, 4]","[7, 0, 18]",21.0,25.6,25.6,3
54,-,-,-,-,48.62,4
55,"[18, 14]","[6, 0, 14]",6.6,19.95,17.82,2
56,-,-,-,-,35.13,3
57,-,-,-,-,39.9,4
58,"[192, 8]","[22, 0, 6]",26.0,26.25,30.25,2
59,"[164, 92, 8]","[12, 24, 0, 2]",18.9,32.03,28.9,3
60,[164],"[13, 12]",2.0,2.77,4.77,1
61,[4],"[4, 18]",2.0,9.0,11.0,1
62,[9],"[7, 9]",2.0,14.27,16.27,1
63,-,-,-,-,21.57,2
64,"[19, 4]","[8, 0, 16]",14.4,21.9,17.35,3
65,-,-,-,-,36.55,3
66,"[4, 192]","[16, 0, 21]",24.0,17.98,21.98,2
67,"[164, 19, 8]","[12, 13, 3, 2]",28.0,22.9,28.9,3
68,[64],"[24, 25]",2.0,4.15,6.15,1
69,[18],"[6, 3]",2.0,5.72,7.72,1
70,-,-,-,-,13.87,2
71,"[18, 9]","[2, 0, 9]",4.0,22.6,15.08,2
72,"[14, 9]","[15, 0, 7]",22.0,12.47,16.47,2
73,"[19, 18, 14]","[10, 3, 0, 14]",14.1,28.48,26.4,2
74,"[14, 192]","[16, 0, 23]",5.7,24.78,28.78,2
75,"[164, 92, 14]","[25, 24, 0, 15]",15.5,34.03,40.02,3
76,"[4, 9, 164]","[14, 0, 13, 27]",23.4,34.23,34.58,3
77,-,-,-,-,23.83,2
78,-,-,-,-,28.33,2
79,-,-,-,-,34.28,2
80,-,-,-,-,34.18,2
81,[14],"[15, 4]",2.0,6.38,8.38,1
82,[4],"[18, 14]",2.0,15.98,17.98,1
83,-,-,-,-,36.55,3
84,[18],"[1, 5]",13.5,16.1,12.57,1
85,-,-,-,-,20.62,2
86,"[19, 18]","[13, 3, 1]",22.6,24.17,27.58,2
87,-,-,-,-,18.95,2
88,"[8, 14, 92]","[2, 4, 0, 22]",12.1,31.92,22.98,2
89,-,-,-,-,24.28,3
90,-,-,-,-,37.42,4
91,"[164, 9]","[27, 13, 9]",10.2,14.33,17.48,2
92,[4],"[18, 15]",2.0,15.3,17.3,1
93,"[92, 164]","[22, 24, 26]",6.0,12.53,16.5,2
94,-,-,-,-,24.82,2
95,"[19, 164]","[11, 13, 24]",16.6,12.28,16.28,2
96,"[64, 19]","[25, 13, 3]",4.0,23.23,27.23,2
97,-,-,-,-,28.23,2
98,"[164, 92, 8, 4]","[26, 24, 0, 4, 16]",13.2,49.03,38.25,4
99,-,-,-,-,22.85,3
