user ID,used buses,used transfer points,waiting time,ride time
0,"[24, 18]","[14, 0, 1]",4.0,11.769
1,"[19, 28, 14]","[8, 3, 4, 14]",13.3,15.509
2,"[14, 18]","[19, 4, 6]",23.4,15.152
3,"[18, 29]","[6, 3, 8]",17.6,13.53
4,"[18, 14]","[2, 4, 17]",6.0,11.818
5,[28],"[2, 5]",2.0,7.833
6,"[18, 29]","[6, 3, 12]",24.3,22.382
7,"[18, 14]","[1, 4, 18]",6.0,19.385
8,[28],"[5, 0]",2.0,14.816
9,[19],"[13, 9]",4.0,11.875
10,"[24, 18, 29]","[16, 4, 3, 10]",20.9,17.301
11,"[18, 24]","[1, 4, 15]",21.9,16.767
12,[29],"[12, 0]",6.0,26.028
13,[18],"[0, 2]",4.0,9.692
14,"[29, 28]","[7, 3, 5]",4.0,13.043
15,"[24, 28, 19]","[14, 4, 3, 8]",6.0,15.509
16,"[14, 18]","[19, 4, 0]",17.5,21.347
17,"[29, 14]","[13, 0, 18]",11.9,46.454
18,"[24, 28]","[17, 4, 5]",4.0,10.604
19,[19],"[12, 11]",2.0,5.709
20,"[29, 28]","[12, 3, 5]",13.7,22.588
21,[19],"[10, 9]",2.0,2.496
22,[29],"[10, 3]",14.5,10.112
23,[19],"[10, 13]",2.0,7.456
24,"[28, 24]","[0, 4, 20]",7.8,26.026
25,"[24, 28, 29]","[14, 4, 0, 7]",6.0,23.465
26,"[24, 18]","[16, 0, 1]",8.0,18.0
27,"[18, 19]","[1, 3, 13]",18.2,23.596
28,[29],"[11, 7]",2.0,17.65
29,"[24, 28, 29]","[19, 4, 3, 12]",28.8,30.022
30,[14],"[0, 15]",2.0,9.0
31,[19],"[10, 9]",2.0,2.496
32,[29],"[3, 0]",2.0,9.314
33,"[28, 19]","[4, 3, 9]",6.0,11.077
34,[24],"[15, 16]",2.0,2.769
35,[14],"[17, 18]",2.0,4.211
36,[14],"[17, 4]",2.0,4.895
37,[19],"[11, 9]",2.0,3.462
38,"[29, 18, 14]","[7, 3, 4, 17]",26.1,15.485
39,"[19, 18, 14]","[12, 3, 4, 20]",29.7,34.223
40,[14],"[15, 17]",2.0,11.27
41,"[29, 18, 24]","[10, 3, 4, 20]",17.8,27.167
42,"[14, 18, 19]","[17, 4, 3, 7]",10.4,15.485
43,[29],"[12, 3]",17.5,17.035
44,"[29, 18, 24]","[9, 3, 4, 15]",26.7,17.46
45,"[19, 28, 24]","[13, 3, 4, 20]",23.7,36.838
46,"[28, 14]","[6, 4, 19]",11.8,17.099
47,"[19, 18]","[8, 3, 2]",12.4,7.615
48,[28],"[3, 5]",2.0,5.915
49,[29],"[9, 12]",9.0,9.419
50,"[18, 24]","[6, 4, 18]",4.0,14.915
51,"[24, 18, 19]","[18, 4, 3, 12]",11.6,29.135
52,"[19, 18, 14]","[11, 3, 4, 20]",28.1,29.663
53,"[19, 28, 24]","[12, 3, 4, 20]",21.4,34.069
54,[19],"[10, 11]",2.0,1.958
55,"[18, 29]","[5, 3, 0]",16.8,15.229
56,[18],"[2, 1]",2.0,3.462
57,"[19, 18]","[13, 3, 2]",24.9,20.135
58,"[24, 28, 19]","[16, 4, 3, 8]",24.7,11.344
59,"[18, 14]","[3, 4, 18]",18.4,12.568
60,[19],"[7, 9]",2.0,14.272
61,"[19, 28]","[10, 3, 5]",6.0,16.027
62,"[28, 19]","[6, 3, 10]",13.9,19.488
63,[19],"[11, 8]",2.0,6.923
64,"[28, 24]","[1, 4, 15]",15.6,16.882
65,"[24, 28]","[16, 4, 3]",13.3,7.19
66,"[28, 24]","[1, 4, 16]",23.0,14.113
67,"[28, 19]","[1, 3, 7]",16.8,14.051
68,"[14, 28]","[16, 4, 3]",4.0,7.19
69,[18],"[4, 0]",2.0,12.11
