number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:57:17,[],[]
2,0,08:57:16,08:59:17,"['82', '71']",[]
3,2,09:04:44,09:06:45,[],['82']
4,4,09:15:22,09:17:22,['45'],[]
5,5,09:18:39,09:20:39,['65'],[]
6,6,09:23:13,09:25:14,['39'],"['65', '45']"
7,17,09:28:06,09:30:06,[],['39']
8,18,09:32:40,09:34:40,[],['71']
9,0,09:54:47,09:59:06,['9'],[]
10,1,10:03:44,10:15:00,['15'],[]
11,2,10:16:17,10:22:55,['23'],['15']
12,5,10:32:42,10:34:43,[],['9']
13,6,10:37:17,10:39:17,[],['23']
14,2,10:51:28,10:53:38,['89'],[]
15,4,11:02:15,11:04:16,['10'],[]
16,6,11:08:07,11:10:07,[],"['10', '89']"
17,18,11:12:59,11:15:00,['80'],[]
18,6,11:17:52,11:19:52,[],['80']
19,2,11:32:03,11:35:00,['19'],[]
20,4,11:43:37,11:45:37,[],['19']
21,3,11:49:28,12:20:00,['51'],[]
22,18,12:30:21,12:39:08,[],['51']
23,20,12:42:59,12:55:00,"['74', '12']",[]
24,17,13:01:25,13:03:25,[],['74']
25,6,13:06:17,13:08:18,[],['12']
26,18,13:11:10,13:25:00,['16'],[]
27,0,13:45:07,13:47:07,[],['16']
28,1,13:51:45,13:55:00,['27'],[]
29,3,14:01:25,14:03:25,['28'],[]
30,5,14:08:33,14:10:34,[],['28']
31,6,14:13:08,14:15:08,[],['27']
32,0,14:32:22,14:34:23,"['29', '47']",[]
33,2,14:39:50,14:41:50,[],['29']
34,5,14:51:37,14:53:38,['35'],[]
35,6,14:56:12,15:30:01,['56'],"['47', '35']"
36,2,15:42:12,15:47:32,[],['56']
37,0,15:52:59,15:55:00,['4'],[]
38,5,16:09:59,16:11:59,[],['4']
39,6,16:14:33,16:20:22,"['84', '7']",[]
40,5,16:22:56,16:24:56,[],['84']
41,3,16:30:04,16:32:04,[],['7']
42,18,16:42:25,16:55:00,['62'],[]
43,6,16:57:52,17:21:38,['13'],['62']
44,17,17:24:30,17:26:30,[],['13']
45,21,17:45:36,19:00:00,[],[]
