user ID,used buses,used transfer points,waiting time,ride time
0,[6],"[11, 9]",2.0,4.066
1,"[6, 0]","[0, 6, 17]",6.0,21.457
2,[6],"[6, 9]",4.9,16.794
3,[16],"[7, 11]",2.0,8.132
4,[10],"[0, 5]",2.0,14.994
5,[16],"[11, 7]",2.0,8.132
6,[6],"[14, 15]",2.0,2.571
7,"[6, 10]","[8, 6, 3]",15.4,29.932
8,[16],"[0, 7]",2.0,9.792
9,[10],"[0, 5]",19.9,15.713
10,[10],"[4, 6]",2.0,3.857
11,"[16, 0]","[7, 6, 5]",15.2,14.214
12,"[10, 6]","[20, 6, 12]",12.7,19.669
13,"[6, 10]","[15, 6, 17]",4.0,7.511
14,[16],"[0, 7]",2.0,9.792
15,[10],"[1, 2]",2.0,1.286
16,[10],"[18, 0]",2.0,20.125
17,[6],"[8, 9]",2.0,1.286
18,[6],"[10, 13]",4.0,10.286
19,[10],"[2, 4]",2.0,8.625
20,[16],"[16, 6]",2.0,1.818
21,[6],"[15, 10]",2.0,6.556
22,[0],"[5, 6]",2.0,2.571
23,"[10, 6]","[2, 6, 13]",24.7,22.142
24,"[0, 16]","[18, 6, 9]",17.5,19.981
25,"[0, 6]","[19, 6, 11]",19.1,19.082
26,[16],"[0, 14]",2.0,19.114
27,[10],"[1, 6]",6.0,14.143
28,[10],"[3, 5]",2.0,5.143
29,"[16, 10]","[14, 0, 2]",19.2,24.568
30,"[0, 16]","[3, 6, 11]",25.0,20.442
31,"[6, 0]","[15, 6, 18]",8.0,7.511
32,-,-,-,-
33,[6],"[8, 16]",4.0,11.077
34,[0],"[5, 6]",2.0,2.571
35,"[10, 6]","[5, 6, 8]",15.7,20.629
36,[0],"[18, 17]",2.0,2.571
37,[0],"[6, 17]",2.0,2.875
38,[6],"[15, 10]",2.0,6.556
39,"[6, 10]","[9, 6, 17]",15.7,14.375
40,"[0, 6]","[19, 6, 10]",16.5,19.46
41,"[6, 0]","[7, 6, 4]",19.6,19.423
42,[16],"[7, 10]",2.0,4.636
43,"[0, 6]","[17, 6, 12]",7.0,13.435
44,"[16, 0]","[9, 6, 3]",4.0,19.214
45,"[10, 16]","[4, 6, 10]",19.7,14.223
46,"[0, 16]","[4, 6, 11]",23.9,16.585
47,"[10, 6]","[0, 6, 14]",15.7,24.742
48,"[6, 0]","[9, 6, 20]",9.9,17.36
49,"[0, 6]","[5, 6, 8]",12.0,23.414
50,[6],"[12, 13]",2.0,2.571
51,[10],"[3, 18]",2.0,10.366
52,[6],"[9, 10]",2.0,1.286
53,[0],"[18, 5]",2.0,5.301
54,[6],"[9, 13]",7.4,11.571
55,[16],"[11, 7]",2.0,8.132
56,"[16, 10]","[11, 6, 2]",4.0,24.925
57,[0],"[5, 19]",2.0,4.636
58,"[0, 6]","[5, 6, 15]",7.2,7.207
59,[6],"[15, 14]",2.0,2.571
60,[16],"[12, 15]",4.0,7.714
61,[6],"[14, 16]",2.0,5.301
62,"[10, 16]","[18, 6, 12]",4.0,13.241
63,[16],"[12, 9]",4.0,7.923
64,"[0, 6]","[3, 6, 9]",4.7,19.214
65,"[10, 16]","[5, 6, 7]",19.7,17.573
66,"[6, 0]","[14, 6, 4]",21.4,11.064
67,"[6, 0]","[16, 6, 18]",6.0,7.265
68,"[6, 0]","[10, 6, 17]",19.3,16.638
69,[16],"[16, 12]",2.0,8.625
70,"[0, 16]","[20, 6, 8]",15.6,25.402
71,[10],"[0, 18]",12.0,23.383
72,[16],"[8, 9]",2.0,1.286
73,[0],"[20, 6]",2.0,5.75
74,[10],"[20, 17]",2.0,6.429
75,-,-,-,-
76,"[6, 0]","[11, 6, 19]",13.3,15.603
77,"[0, 6]","[18, 6, 16]",4.0,4.693
78,"[16, 0]","[13, 6, 18]",6.0,12.654
79,"[0, 6]","[19, 6, 11]",14.5,15.603
80,[10],"[18, 6]",2.0,2.875
81,[0],"[20, 3]",6.0,13.464
82,"[16, 10]","[15, 0, 2]",4.0,22.752
83,[0],"[19, 1]",17.5,18.836
84,"[6, 10]","[11, 6, 5]",6.0,18.36
85,[6],"[11, 16]",2.0,10.91
86,[0],"[3, 5]",2.0,5.143
87,[6],"[15, 6]",2.0,4.636
88,[16],"[12, 10]",2.0,5.455
89,"[10, 16]","[2, 6, 11]",21.2,26.782
