number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:52:51,['14'],[]
2,1,08:59:03,09:01:03,['70'],['14']
3,0,09:07:15,09:56:56,['17'],['70']
4,3,10:13:47,10:37:47,[],['17']
5,4,10:47:01,10:59:14,['49'],[]
6,3,11:08:28,11:10:28,['67'],[]
7,1,11:21:33,11:23:33,['5'],['67']
8,0,11:29:45,12:02:00,['76'],"['5', '49']"
9,4,12:28:00,12:47:31,"['11', '54', '62']",['76']
10,3,12:56:45,12:58:45,[],['11']
11,2,13:04:17,13:07:35,['77'],['62']
12,0,13:19:00,13:35:09,"['51', '34']","['77', '54']"
13,2,13:46:34,14:27:00,['44'],"['51', '34']"
14,1,14:32:32,14:34:32,['56'],[]
15,0,14:40:44,15:47:00,['39'],"['44', '56']"
16,2,15:58:25,16:17:00,['48'],[]
17,3,16:22:32,16:24:32,[],['48']
18,4,16:33:46,16:38:00,[],['39']
19,0,17:04:00,17:32:38,['50'],[]
20,1,17:38:50,17:47:21,[],['50']
21,0,17:53:33,19:00:00,[],[]
