number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:33:16,[],[]
2,2,08:40:23,08:42:24,['0'],[]
3,0,08:49:31,08:51:31,[],['0']
4,6,09:05:55,09:07:56,['40'],[]
5,4,09:13:50,09:15:51,[],['40']
6,3,09:19:18,09:23:45,['1'],[]
7,6,09:29:27,09:31:27,[],['1']
8,5,09:32:08,09:34:09,['54'],[]
9,4,09:39:51,09:41:52,['7'],['54']
10,3,09:45:19,09:49:25,[],['7']
11,4,09:52:52,10:08:10,['15'],[]
12,5,10:13:52,10:17:18,[],['15']
13,6,10:17:59,10:20:00,['3'],[]
14,4,10:25:54,10:27:54,[],['3']
15,3,10:31:21,10:33:22,['16'],[]
16,4,10:36:49,10:43:34,[],['16']
17,2,10:50:29,10:52:29,['4'],[]
18,3,10:55:56,10:57:57,[],['4']
19,5,11:03:51,11:10:00,['28'],[]
20,0,11:24:48,12:29:55,"['5', '24']",['28']
21,3,12:39:13,12:44:51,['31'],"['5', '24']"
22,4,12:48:18,12:50:19,[],['31']
23,3,12:53:46,12:55:46,['22'],[]
24,2,12:59:13,13:01:14,[],['22']
25,3,13:04:41,13:21:09,['17'],[]
26,4,13:24:36,13:26:36,[],['17']
27,3,13:30:03,13:54:36,['44'],[]
28,1,14:01:31,14:22:44,[],['44']
29,0,14:28:57,14:30:58,['8'],[]
30,5,14:45:46,14:47:47,[],['8']
31,3,14:53:41,15:03:45,['39'],[]
32,4,15:07:12,15:09:14,"['47', '37']",['39']
33,0,15:21:20,15:23:20,[],"['47', '37']"
34,3,15:32:38,16:16:08,['29'],[]
35,4,16:19:35,16:32:30,[],['29']
36,28,16:44:36,19:00:00,[],[]
