number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:38:46,[],[]
2,18,09:47:59,09:50:00,['5'],[]
3,0,10:01:33,10:03:33,[],['5']
4,21,10:23:42,10:25:43,"['37', '48']",[]
5,19,10:32:10,10:34:11,[],['37']
6,0,10:48:14,10:59:22,[],['48']
7,17,11:07:52,11:21:56,['35'],[]
8,16,11:27:28,11:29:28,['49'],[]
9,0,11:35:55,11:37:56,['45'],"['35', '49']"
10,18,11:49:29,11:51:30,['39'],['45']
11,0,12:03:03,12:05:04,['43'],['39']
12,16,12:11:31,12:13:31,[],['43']
13,0,12:19:58,12:40:41,"['27', '32', '33']",[]
14,16,12:47:08,12:49:08,[],['27']
15,19,12:57:38,13:06:32,['1'],"['32', '33']"
16,17,13:12:59,13:15:00,['4'],[]
17,0,13:23:30,13:25:30,[],"['1', '4']"
18,28,13:45:39,19:00:00,[],[]
