number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:53:02,[],[]
2,13,09:06:45,09:08:45,['16'],[]
3,22,09:19:04,09:21:05,[],['16']
4,13,09:31:24,09:50:41,['25'],[]
5,25,09:53:36,09:55:36,[],['25']
6,23,09:59:30,10:01:31,['37'],[]
7,22,10:10:36,10:12:37,['48'],[]
8,21,10:18:09,10:25:43,[],"['37', '48']"
9,22,10:31:15,11:45:10,['22'],[]
10,24,11:57:59,12:00:00,['13'],['22']
11,25,12:05:32,12:07:32,[],['13']
12,24,12:13:04,12:15:04,['33'],[]
13,25,12:20:36,12:22:36,['27'],[]
14,13,12:25:31,12:27:32,[],"['27', '33']"
15,22,12:37:51,13:05:00,['42'],[]
16,13,13:15:19,13:17:19,['21'],['42']
17,24,13:24:20,13:45:14,[],['21']
18,13,13:52:15,14:09:22,['29'],[]
19,22,14:19:41,14:29:52,[],['29']
20,28,14:35:24,19:00:00,[],[]
