number,stop ID,arrival time,departure time,pick up users,drop of users
1,25,07:00:00,09:23:21,[],[]
2,24,09:27:30,09:29:30,['50'],[]
3,26,09:32:58,09:34:58,[],['50']
4,27,09:38:26,09:54:14,['4'],[]
5,13,09:58:37,10:00:37,[],['4']
6,24,10:07:11,10:23:09,['34'],[]
7,13,10:29:43,10:53:37,['59'],['34']
8,26,11:00:00,11:02:00,"['15', '45']",['59']
9,13,11:08:23,11:10:23,[],"['15', '45']"
10,24,11:16:57,12:48:02,['55'],[]
11,13,12:54:36,12:56:36,[],['55']
12,27,13:00:59,13:22:00,['57'],[]
13,24,13:24:11,13:26:11,[],['57']
14,25,13:30:20,19:00:00,[],[]
