number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:50:17,[],[]
2,13,09:04:00,09:06:00,['35'],[]
3,23,09:12:39,09:14:39,[],['35']
4,25,09:18:34,10:27:00,['25'],[]
5,13,10:29:55,12:37:42,['27'],['25']
6,25,12:40:37,12:42:37,[],['27']
7,24,12:48:09,13:07:00,['17'],[]
8,13,13:14:02,13:59:34,['29'],['17']
9,21,14:13:17,14:34:44,[],['29']
10,24,14:52:34,16:22:00,['22'],[]
11,13,16:29:02,17:08:15,['12'],['22']
12,22,17:18:34,17:20:34,[],['12']
13,21,17:26:06,19:00:00,[],[]
