number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:18:04,['35'],[]
2,9,08:28:50,08:52:00,['15'],[]
3,13,09:04:00,09:07:43,['28'],['35']
4,0,09:18:52,09:35:12,"['32', '11']","['15', '28']"
5,13,09:46:21,09:48:21,[],['11']
6,10,10:05:22,10:19:13,[],['32']
7,4,10:25:08,12:02:42,['8'],[]
8,13,12:25:11,12:27:11,['33'],['8']
9,8,12:49:07,12:51:07,['10'],['33']
10,13,13:13:03,13:17:00,"['24', '17']",[]
11,0,13:28:09,14:09:10,['20'],"['24', '10', '17']"
12,10,14:31:22,14:42:00,['4'],['20']
13,12,14:52:19,14:54:19,['38'],['4']
14,8,15:10:50,15:15:03,['16'],['38']
15,9,15:25:49,15:27:49,[],['16']
16,8,15:38:35,19:00:00,[],[]
