number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:37:42,[],[]
2,6,08:37:42,08:39:42,['7'],[]
3,12,08:50:03,08:52:04,[],['7']
4,13,08:54:38,09:00:00,['15'],[]
5,6,09:09:21,09:11:21,[],['15']
6,11,09:24:04,10:10:00,['21'],[]
7,6,10:22:43,10:30:00,"['10', '12']",['21']
8,14,10:36:55,10:38:55,[],['12']
9,12,10:42:33,10:55:25,[],['10']
10,13,10:57:59,11:00:00,['29'],[]
11,16,11:07:49,11:09:49,[],['29']
12,7,11:20:06,11:22:06,['18'],[]
13,15,11:31:27,11:33:27,[],['18']
14,6,11:38:05,11:40:06,"['3', '11']",[]
15,16,11:41:55,11:43:55,[],['3']
16,12,11:52:32,11:59:59,[],['11']
17,15,12:05:43,12:20:00,['4'],[]
18,6,12:24:38,13:08:38,['13'],['4']
19,13,13:17:59,13:20:00,['14'],['13']
20,15,13:25:08,13:27:08,['17'],[]
21,6,13:31:46,14:23:18,['5'],"['17', '14']"
22,8,14:35:57,14:37:57,[],['5']
23,22,14:50:36,19:00:00,[],[]
