number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:51:47,[],[]
2,6,08:51:46,08:53:47,['8'],[]
3,17,08:55:50,08:57:51,[],['8']
4,28,09:07:04,09:09:05,['27'],[]
5,30,09:13:47,09:15:48,[],['27']
6,17,09:20:30,09:22:30,['29'],[]
7,6,09:24:33,09:58:57,['46'],['29']
8,29,10:03:04,10:05:05,[],['46']
9,28,10:11:32,10:19:47,['47'],[]
10,31,10:21:37,10:23:38,[],['47']
11,28,10:25:28,10:27:29,['21'],[]
12,6,10:37:48,10:46:51,['2'],['21']
13,28,10:57:10,11:08:13,['4'],['2']
14,17,11:17:26,11:19:27,[],['4']
15,33,11:21:30,19:00:00,[],[]
