number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:33:00,[],[]
2,0,08:33:00,08:35:00,['13'],[]
3,23,08:40:22,08:42:27,[],['13']
4,26,08:47:59,09:02:14,['33'],[]
5,28,09:05:33,09:07:33,[],['33']
6,26,09:10:52,09:13:26,['23'],[]
7,0,09:23:57,09:25:58,[],['23']
8,25,09:34:43,09:50:00,['17'],[]
9,28,09:54:58,09:56:58,[],['17']
10,22,10:06:22,10:08:23,['47'],[]
11,28,10:17:47,10:19:47,[],['47']
12,21,10:31:00,10:33:01,['3'],[]
13,0,10:36:20,10:38:21,[],['3']
14,28,10:52:04,10:59:10,['2'],[]
15,24,11:05:53,11:10:00,['9'],['2']
16,0,11:17:01,11:19:01,[],['9']
17,32,11:19:00,19:00:00,[],[]
