user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[6, 10]","[14, 6, 3]",21.3,10.754,14.5,2
1,"[10, 6]","[3, 0, 9]",6.0,17.782,17.766666666666666,2
2,"[0, 18, 17]","[19, 6, 28, 24]",9.0,19.104,24.866666666666667,3
3,"[17, 6]","[21, 0, 16]",14.7,22.802,19.35,2
4,"[7, 18]","[23, 28, 17]",23.9,18.097,21.733333333333334,2
5,"[16, 0, 7]","[13, 6, 0, 25]",21.9,27.862,27.866666666666667,2
6,[10],"[6, 19]",2.0,2.064,4.033333333333333,1
7,-,-,-,-,14.316666666666666,2
8,"[0, 18]","[1, 6, 17]",6.0,11.863,13.216666666666667,1
9,"[17, 6]","[24, 0, 9]",24.0,16.972,20.966666666666665,2
10,"[7, 8, 6]","[26, 28, 6, 8]",19.7,22.74,24.133333333333333,2
11,"[10, 6]","[5, 6, 8]",14.3,18.426,14.916666666666666,2
12,"[16, 10]","[12, 0, 1]",20.6,17.565,21.066666666666666,2
13,[17],"[0, 23]",2.0,5.382,7.366666666666666,1
14,"[16, 7]","[10, 0, 28]",18.0,24.043,21.75,2
15,[10],"[1, 3]",2.0,4.615,6.6,1
16,[6],"[7, 15]",6.0,10.38,8.716666666666667,1
17,"[17, 8, 16]","[25, 28, 6, 8]",14.6,24.382,22.366666666666667,2
18,[16],"[13, 7]",2.0,8.51,10.5,1
19,[0],"[20, 19]",2.0,2.064,4.033333333333333,1
20,[16],"[12, 11]",2.0,2.769,4.75,1
21,"[18, 16]","[28, 6, 15]",12.9,13.69,17.616666666666667,2
22,"[8, 7]","[29, 28, 26]",4.6,9.79,13.766666666666667,2
23,"[17, 16]","[26, 0, 15]",6.0,25.552,22.966666666666665,3
24,"[16, 10]","[15, 6, 3]",20.8,8.867,12.85,2
25,-,-,-,-,22.466666666666665,2
26,-,-,-,-,19.35,2
27,"[7, 18]","[26, 28, 30]",17.7,8.035,12.016666666666667,2
28,"[0, 6]","[20, 6, 13]",19.3,11.553,14.833333333333334,2
29,"[18, 0]","[17, 6, 3]",4.0,7.603,9.416666666666666,1
30,"[6, 8]","[10, 6, 30]",18.2,13.057,17.033333333333335,2
31,[6],"[15, 13]",2.0,3.692,5.666666666666667,1
32,"[10, 16]","[1, 6, 9]",18.1,17.893,17.25,2
33,"[17, 8, 6]","[26, 28, 6, 8]",17.5,27.597,24.133333333333333,2
34,[7],"[28, 23]",2.0,8.51,10.5,1
35,[16],"[13, 12]",2.0,1.846,3.8333333333333335,1
36,"[10, 6]","[2, 6, 12]",12.3,16.318,20.166666666666668,2
37,[6],"[15, 16]",2.0,2.064,4.033333333333333,1
38,[0],"[4, 18]",4.0,4.833,6.7,1
39,[6],"[14, 0]",4.0,16.164,15.716666666666667,1
40,[16],"[8, 13]",4.0,7.944,9.0,1
41,-,-,-,-,4.75,1
42,"[6, 0]","[9, 6, 2]",13.6,17.741,17.85,2
43,[16],"[11, 14]",4.0,6.462,6.95,1
44,"[0, 6]","[18, 6, 12]",19.3,10.63,13.5,2
45,[16],"[16, 12]",6.0,7.603,8.166666666666666,1
46,"[16, 18]","[10, 6, 29]",14.6,12.163,15.566666666666666,2
47,"[17, 18]","[22, 28, 31]",4.0,11.26,15.25,2
48,[16],"[6, 11]",6.2,10.211,11.116666666666667,1
49,[16],"[15, 12]",4.0,5.538,6.116666666666666,1
