number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:54:40,[],[]
2,15,08:57:59,09:00:00,['31'],[]
3,13,09:03:41,09:05:41,[],['31']
4,10,09:11:03,09:13:04,['30'],[]
5,6,09:20:30,09:27:24,"['28', '44', '33']",['30']
6,13,09:34:07,09:36:07,[],['28']
7,12,09:37:57,09:39:58,[],['44']
8,8,09:45:20,09:47:21,[],['33']
9,9,09:48:16,09:50:16,['42'],[]
10,15,09:55:52,09:57:53,['37'],[]
11,16,09:59:56,10:01:57,[],['37']
12,6,10:03:15,10:05:15,"['36', '11']",['42']
13,12,10:12:41,10:14:42,[],['36']
14,14,10:17:18,10:19:18,['39'],[]
15,8,10:25:49,10:27:50,[],['11']
16,0,10:37:28,10:41:05,"['3', '1']",['39']
17,7,10:48:06,10:50:07,['16'],[]
18,9,10:53:02,10:55:02,[],['1']
19,14,11:00:38,11:02:39,['0'],[]
20,15,11:04:29,11:06:30,[],['16']
21,16,11:08:33,11:11:53,[],['3']
22,6,11:13:11,11:16:19,['10'],['0']
23,8,11:25:24,11:27:24,[],['10']
24,0,11:37:02,11:39:02,['9'],[]
25,9,11:48:58,11:50:59,[],['9']
26,33,11:59:14,19:00:00,[],[]
