number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:08:54,[],[]
2,8,08:17:59,08:20:00,['40'],[]
3,11,08:23:19,08:25:19,['43'],[]
4,13,08:29:55,08:31:56,[],['40']
5,14,08:33:46,08:35:47,[],['43']
6,13,08:37:37,08:45:16,['18'],[]
7,7,08:53:46,08:55:47,[],['18']
8,12,09:02:59,09:05:00,['12'],[]
9,10,09:08:54,09:10:54,['14'],[]
10,0,09:21:13,09:25:58,['23'],"['12', '14']"
11,10,09:36:17,09:38:17,['46'],[]
12,15,09:42:59,09:45:00,['24'],['23']
13,6,09:48:19,09:50:19,['48'],"['46', '24']"
14,12,09:57:45,10:01:56,['20'],[]
15,11,10:04:42,10:06:42,[],"['20', '48']"
16,6,10:15:50,10:17:51,['17'],[]
17,8,10:26:56,10:28:56,[],['17']
18,13,10:35:57,10:37:58,['5'],[]
19,6,10:44:41,10:46:41,['21'],['5']
20,16,10:47:59,10:50:00,['45'],[]
21,15,10:52:03,10:54:03,['49'],['21']
22,13,10:57:44,10:59:45,['35'],[]
23,12,11:01:35,11:03:36,[],"['35', '45', '49']"
24,6,11:11:02,11:25:44,['32'],[]
25,9,11:33:59,11:36:00,[],['32']
26,33,11:44:15,19:00:00,[],[]
