number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,08:10:38,[],[]
2,13,08:20:00,08:22:00,"['86', '21']",[]
3,15,08:27:09,08:29:09,[],['86']
4,6,08:33:47,08:47:56,"['16', '66']",['21']
5,13,08:57:18,08:59:18,[],['16']
6,9,09:07:55,09:29:23,['37'],['66']
7,11,09:33:27,09:37:00,['8'],[]
8,15,09:45:14,09:47:14,[],['8']
9,6,09:51:52,10:10:53,['41'],['37']
10,13,10:20:15,10:22:15,[],['41']
11,10,10:29:45,10:31:45,['6'],[]
12,11,10:35:36,10:37:36,[],['6']
13,13,10:44:02,10:46:02,['84'],[]
14,6,10:55:24,11:02:51,"['23', '32']",['84']
15,15,11:07:29,11:09:29,[],['32']
16,13,11:14:38,11:16:38,[],['23']
17,15,11:21:47,11:27:00,"['56', '50']",[]
18,6,11:31:38,11:33:38,['58'],"['56', '50']"
19,0,11:50:53,11:52:53,['5'],['58']
20,6,12:10:08,12:12:08,[],['5']
21,15,12:16:46,12:22:00,['79'],[]
22,14,12:24:34,12:52:00,['89'],['79']
23,15,12:54:34,12:56:34,['12'],[]
24,6,13:01:12,13:03:12,[],"['12', '89']"
25,15,13:07:50,13:09:50,['53'],[]
26,8,13:18:55,13:20:55,[],['53']
27,7,13:24:46,13:26:46,['0'],[]
28,14,13:37:08,13:39:08,[],['0']
29,15,13:41:42,13:47:00,['29'],[]
30,14,13:49:34,13:51:34,['61'],[]
31,10,13:58:07,14:00:07,[],"['61', '29']"
32,6,14:10:29,19:00:00,[],[]
