number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:21:01,[],[]
2,5,08:30:15,08:36:15,"['33', '39']",[]
3,4,08:39:57,08:42:00,"['0', '9', '4']","['33', '39']"
4,5,08:45:42,08:47:42,[],"['0', '4']"
5,7,08:55:38,08:57:38,[],['9']
6,4,09:08:47,09:10:47,"['25', '16']",[]
7,6,09:19:29,09:23:37,[],"['25', '16']"
8,7,09:26:23,09:28:23,['34'],[]
9,5,09:36:19,09:47:00,['23'],[]
10,4,09:50:42,09:52:42,['11'],"['34', '23']"
11,6,10:01:24,10:21:17,[],['11']
12,7,10:24:03,10:26:03,['14'],[]
13,4,10:37:12,10:52:00,"['26', '5']",['14']
14,6,11:00:42,11:02:42,"['29', '7']",['5']
15,7,11:05:28,11:07:28,[],['26']
16,8,11:12:51,11:14:51,[],"['29', '7']"
17,8,11:14:51,19:00:00,[],[]
