number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:07:37,[],[]
2,7,08:12:59,08:30:00,"['8', '38']",[]
3,5,08:37:56,08:40:00,[],"['8', '38']"
4,4,08:43:41,08:52:12,['14'],[]
5,5,08:55:53,08:57:53,['37'],['14']
6,4,09:01:34,09:03:35,"['2', '9', '42']",['37']
7,5,09:07:16,09:10:00,['10'],"['2', '42']"
8,8,09:19:13,09:25:00,['46'],"['10', '9']"
9,4,09:37:55,09:39:55,[],['46']
10,5,09:43:36,10:35:00,['21'],[]
11,4,10:38:41,10:40:41,[],['21']
12,16,10:53:36,19:00:00,[],[]
