number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:03:56,[],[]
2,8,08:03:56,08:05:56,['34'],[]
3,9,08:16:41,08:25:00,['19'],[]
4,11,08:28:48,08:35:00,['27'],[]
5,14,08:46:04,08:48:04,[],['27']
6,0,08:56:00,09:01:01,[],"['19', '34']"
7,11,09:17:59,09:20:00,['49'],[]
8,10,09:25:32,09:30:00,['22'],['49']
9,4,09:35:54,09:37:54,['1'],[]
10,12,09:53:40,09:55:44,[],"['22', '1']"
11,9,10:01:34,10:03:35,['12'],[]
12,0,10:23:03,10:25:03,[],['12']
13,14,10:32:59,10:40:00,['36'],[]
14,13,10:43:41,10:50:00,['7'],[]
15,11,11:01:40,11:08:12,['48'],[]
16,10,11:13:44,11:15:44,[],['48']
17,8,11:26:03,11:28:04,[],"['36', '7']"
18,16,11:28:04,19:00:00,[],[]
