number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:22:27,[],[]
2,14,09:27:59,09:30:00,['51'],[]
3,20,09:50:22,09:52:22,['87'],['51']
4,19,09:57:15,10:00:00,"['31', '35']",[]
5,4,10:09:14,10:11:48,[],"['87', '35']"
6,14,10:19:41,10:34:42,[],['31']
7,4,10:42:35,10:44:36,['16'],[]
8,15,10:50:58,11:04:23,[],['16']
9,19,11:19:37,11:35:00,['89'],[]
10,4,11:44:14,11:57:42,['42'],['89']
11,15,12:04:04,12:25:00,['27'],['42']
12,16,12:27:46,12:29:46,['15'],[]
13,4,12:33:29,12:45:54,['41'],[]
14,18,12:54:53,12:56:54,[],"['41', '15']"
15,19,12:58:58,13:00:59,[],['27']
16,16,13:13:27,13:15:27,['59'],[]
17,4,13:19:10,13:24:35,"['74', '7', '9', '79']",['59']
18,15,13:30:57,13:32:58,[],"['74', '9']"
19,14,13:36:25,13:45:00,['56'],"['7', '79']"
20,4,13:52:53,14:05:23,['21'],['56']
21,19,14:14:37,14:16:38,[],['21']
22,15,14:31:52,14:33:52,['26'],[]
23,0,14:42:52,14:44:52,['3'],['26']
24,4,14:56:58,14:58:59,"['72', '29']",[]
25,18,15:07:59,15:09:59,[],"['72', '29']"
26,19,15:12:03,15:14:04,[],['3']
27,20,15:18:57,15:33:53,['47'],[]
28,19,15:38:46,15:40:47,['30'],[]
29,4,15:50:01,15:52:01,['44'],"['30', '47']"
30,15,15:58:23,16:00:24,[],['44']
31,14,16:03:51,16:43:12,"['34', '86']",[]
32,4,16:51:05,16:53:06,[],['34']
33,17,16:57:59,17:00:00,['62'],['86']
34,4,17:04:53,17:19:32,"['77', '80']",['62']
35,16,17:23:15,17:25:16,[],['80']
36,15,17:28:02,17:34:53,[],['77']
37,21,17:43:53,19:00:00,[],[]
