user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[114, 120, 30]","[25, 13, 0, 15]",6.0,16.842,22.83,3
1,[121],"[3, 4]",2.0,9.231,11.22,1
2,"[30, 14]","[17, 21, 13]",11.3,28.666,23.63,2
3,"[21, 30]","[3, 0, 17]",26.1,25.467,29.35,2
4,"[10, 120]","[5, 4, 11]",23.1,14.497,18.48,2
5,"[14, 120]","[25, 13, 11]",15.4,14.595,18.58,2
6,[114],"[13, 23]",2.0,6.656,8.63,1
7,"[120, 114]","[11, 13, 21]",4.0,25.399,29.37,2
8,"[130, 114]","[18, 21, 13]",9.9,24.974,26.72,2
9,"[30, 20]","[21, 0, 8]",8.0,50.88,39.63,2
10,[130],"[21, 16]",2.0,14.06,16.03,1
11,"[10, 21]","[6, 4, 0]",22.6,35.79,38.7,2
12,[20],"[12, 14]",2.0,6.72,8.72,1
13,"[20, 114]","[12, 13, 25]",4.0,9.639,13.62,2
14,[10],"[7, 6]",2.0,2.769,4.75,1
15,[120],"[14, 10]",2.0,16.615,18.6,1
16,"[30, 21]","[19, 0, 3]",27.3,30.904,34.88,2
17,"[110, 120]","[7, 8, 11]",19.8,19.105,23.1,2
18,"[30, 121]","[20, 0, 1]",25.0,23.419,26.8,2
19,"[20, 30]","[11, 0, 15]",18.5,26.093,23.73,2
20,[20],"[12, 14]",2.0,6.72,8.72,1
21,"[114, 20]","[25, 13, 0]",21.8,14.552,18.07,2
22,"[30, 21]","[15, 0, 1]",5.8,8.961,12.95,2
23,[30],"[15, 19]",4.0,13.118,13.53,1
24,[30],"[0, 19]",2.0,14.06,16.03,1
25,[120],"[11, 13]",2.0,11.676,13.65,1
26,"[21, 20]","[2, 0, 12]",11.6,25.264,29.25,2
27,"[30, 120]","[16, 0, 9]",24.5,25.934,29.92,2
28,[130],"[19, 21]",2.0,6.462,8.43,1
29,[20],"[11, 14]",13.9,15.383,13.07,1
