number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:33:51,[],[]
2,1,08:40:04,08:42:05,"['22', '2']",[]
3,3,08:49:00,08:51:00,[],['2']
4,4,08:54:27,08:56:28,"['50', '4']",['22']
5,3,08:59:55,09:01:55,[],"['50', '4']"
6,2,09:05:22,09:40:00,['12'],[]
7,3,09:43:27,09:45:27,['1'],[]
8,5,09:51:21,10:35:00,['35'],"['12', '1']"
9,4,10:40:42,10:42:42,[],['35']
10,2,10:49:37,10:53:37,['44'],[]
11,4,11:00:32,11:02:33,"['47', '13', '28', '42']",['44']
12,3,11:06:00,11:08:00,[],"['47', '13', '28', '42']"
13,28,11:17:18,19:00:00,[],[]
