number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:04:00,[],[]
2,15,08:13:00,08:15:00,"['43', '26']",[]
3,0,08:24:00,08:26:00,[],"['43', '26']"
4,15,08:35:00,09:45:00,['21'],[]
5,4,09:51:22,10:06:36,['46'],[]
6,19,10:15:50,10:17:51,[],"['21', '46']"
7,4,10:27:05,10:29:05,"['37', '33']",[]
8,18,10:38:05,10:40:27,[],['37']
9,19,10:42:31,10:44:31,[],['33']
10,17,10:49:30,10:51:31,"['13', '42']",[]
11,4,10:56:24,10:58:24,['35'],"['13', '42']"
12,14,11:06:17,11:08:19,[],['35']
13,28,11:13:51,19:00:00,[],[]
