number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:56:46,[],[]
2,1,08:02:59,08:15:00,"['57', '45', '7']",[]
3,3,08:21:55,08:23:55,[],['57']
4,4,08:27:22,08:29:23,[],['7']
5,5,08:35:05,08:37:05,[],['45']
6,6,08:37:46,09:58:41,"['41', '46']",[]
7,4,10:04:35,10:14:52,"['58', '5']",['46']
8,3,10:18:19,10:23:37,"['37', '33', '55', '16']","['41', '58', '5']"
9,4,10:27:04,10:29:05,[],"['37', '33']"
10,5,10:34:47,10:36:47,[],['55']
11,6,10:37:28,11:00:18,['19'],['16']
12,3,11:06:00,11:08:00,[],['19']
13,28,11:17:18,19:00:00,[],[]
