number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:26:17,[],[]
2,11,08:40:00,08:42:00,"['25', '2']",[]
3,7,08:50:31,08:52:31,['8'],"['25', '2']"
4,9,08:57:54,08:59:54,[],['8']
5,7,09:05:17,09:34:51,"['3', '5']",[]
6,12,09:46:00,09:48:00,[],['5']
7,13,09:54:43,09:57:00,['29'],['3']
8,11,10:08:41,10:19:01,[],['29']
9,9,10:22:49,10:24:49,['13'],[]
10,13,10:36:49,10:38:49,[],['13']
11,7,10:55:40,11:04:23,['32'],[]
12,9,11:09:46,11:11:46,[],['32']
13,7,11:17:09,12:16:46,['35'],[]
14,13,12:33:37,12:35:37,[],['35']
15,7,12:52:28,13:05:48,"['28', '22']",[]
16,10,13:12:16,13:14:16,[],['28']
17,11,13:19:48,14:25:17,['4'],['22']
18,4,14:36:05,16:03:11,['18'],['4']
19,9,16:15:00,16:17:00,['21'],['18']
20,0,16:36:28,17:05:25,"['1', '20']",['21']
21,14,17:13:21,17:15:21,[],['1']
22,8,17:38:30,19:00:00,[],['20']
