number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:37:50,[],[]
2,0,07:57:59,08:00:00,['19'],[]
3,15,08:02:46,08:04:46,[],['19']
4,21,08:22:16,08:34:49,['25'],[]
5,0,08:54:58,08:59:32,['7'],['25']
6,15,09:02:18,09:04:19,[],['7']
7,19,09:15:52,09:20:00,['31'],[]
8,0,09:34:03,09:36:03,[],['31']
9,18,09:47:36,09:50:00,['17'],[]
10,21,09:59:13,10:12:32,['10'],['17']
11,18,10:21:45,10:43:04,[],['10']
12,16,10:49:43,11:10:00,['32'],[]
13,21,11:24:03,11:31:19,['9'],['32']
14,0,11:51:28,11:58:53,"['23', '38']",['9']
15,16,12:05:20,12:07:21,[],"['23', '38']"
16,15,12:11:02,12:13:02,['3'],[]
17,0,12:15:48,12:17:49,[],['3']
18,16,12:24:16,12:26:16,['27'],[]
19,0,12:32:43,12:35:13,"['30', '8']",['27']
20,15,12:37:59,12:40:00,['33'],[]
21,21,12:57:30,14:15:00,['13'],"['33', '30', '8']"
22,19,14:21:27,14:23:27,[],['13']
23,28,14:29:54,19:00:00,[],[]
