number,stop ID,arrival time,departure time,pick up users,drop of users
1,26,07:00:00,08:19:28,[],[]
2,0,08:19:27,08:21:28,['5'],[]
3,3,08:38:18,08:40:19,[],['5']
4,0,08:57:09,08:59:32,['25'],[]
5,1,09:05:43,09:07:44,[],['25']
6,0,09:13:55,09:36:03,['31'],[]
7,1,09:42:14,10:05:14,[],['31']
8,2,10:10:46,10:56:59,['26'],[]
9,4,11:11:45,11:13:45,['29'],['26']
10,3,11:22:58,11:25:00,['38'],['29']
11,2,11:30:32,11:40:00,['23'],[]
12,0,11:51:25,11:59:10,['9'],"['23', '38']"
13,1,12:05:21,12:07:22,[],['9']
14,0,12:13:33,13:16:58,['18'],[]
15,2,13:28:23,13:32:27,[],['18']
16,1,13:37:59,13:40:00,['6'],[]
17,3,13:51:04,13:53:04,['14'],[]
18,4,14:02:17,14:07:09,['21'],"['6', '14']"
19,0,14:33:08,14:35:09,[],['21']
20,26,14:35:08,19:00:00,[],[]
