number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:24:28,[],[]
2,22,08:30:00,08:32:00,['44'],[]
3,21,08:37:32,08:39:32,[],['44']
4,13,08:53:15,08:56:01,"['43', '1']",[]
5,24,09:03:03,09:16:05,[],['43']
6,23,09:20:00,09:22:00,['32'],['1']
7,21,09:36:20,10:02:42,['38'],['32']
8,22,10:08:14,10:10:14,[],['38']
9,21,10:15:46,10:41:48,['29'],[]
10,22,10:47:20,10:49:20,['35'],[]
11,25,10:57:51,10:59:51,[],['29']
12,13,11:02:46,11:04:46,"['39', '34', '36', '15']",['35']
13,25,11:07:41,11:09:41,[],['34']
14,22,11:18:12,11:20:12,[],['15']
15,21,11:25:44,11:27:44,"['49', '31']","['39', '36']"
16,25,11:40:33,11:42:33,[],['31']
17,13,11:45:28,11:47:28,[],['49']
18,21,12:01:11,19:00:00,[],[]
