number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:04:22,[],[]
2,5,08:13:36,08:15:36,['41'],[]
3,4,08:19:18,08:21:18,[],['41']
4,5,08:25:00,08:27:00,['4'],[]
5,4,08:30:42,09:06:18,['9'],['4']
6,6,09:15:00,09:17:00,['10'],[]
7,8,09:24:13,10:13:47,"['28', '17']","['9', '10']"
8,6,10:21:00,10:23:00,[],['28']
9,5,10:28:55,10:30:55,[],['17']
10,6,10:36:50,10:52:00,['47'],[]
11,8,10:59:13,11:50:35,['35'],['47']
12,7,11:55:58,11:57:58,[],['35']
13,8,12:03:21,19:00:00,[],[]
