user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[10],"[7, 4]",4.0,11.48,13.15,1
1,"[20, 14]","[10, 12, 23]",12.0,18.85,22.2,2
2,[10],"[7, 8]",2.0,5.38,7.38,1
3,"[10, 21]","[6, 4, 1]",22.2,29.02,33.0,2
4,"[10, 120]","[5, 4, 9]",4.9,15.52,17.32,2
5,-,-,-,-,32.7,3
6,-,-,-,-,19.02,1
7,[10],"[5, 8]",4.0,13.32,11.23,1
8,[30],"[20, 19]",2.0,2.77,4.77,1
9,"[121, 10]","[3, 4, 8]",25.0,22.15,26.15,2
10,-,-,-,-,27.8,3
11,"[21, 20]","[2, 0, 11]",6.0,30.23,29.57,2
12,"[30, 114]","[19, 21, 23]",4.0,20.78,24.8,2
13,"[110, 121, 30]","[8, 4, 0, 15]",18.8,42.2,37.0,2
14,-,-,-,-,34.28,2
15,"[20, 14]","[8, 12, 22]",22.9,32.32,36.18,2
16,[30],"[15, 18]",2.0,9.23,11.23,1
17,[10],"[8, 5]",2.0,9.23,11.23,1
18,[30],"[20, 17]",4.0,9.23,11.23,1
19,[14],"[24, 12]",2.0,4.62,6.62,1
20,-,-,-,-,16.33,1
21,"[20, 130]","[14, 0, 15]",22.0,10.72,14.7,2
22,[130],"[20, 15]",11.2,15.88,16.07,1
23,[130],"[19, 17]",2.0,6.47,8.47,1
24,"[21, 120]","[3, 4, 9]",9.4,21.05,25.05,2
25,[20],"[7, 14]",6.0,17.93,19.83,1
26,"[21, 130]","[3, 0, 16]",25.9,23.42,27.32,2
27,[121],"[2, 1]",2.0,5.53,7.53,1
28,"[30, 21, 110]","[17, 0, 4, 6]",23.9,43.22,42.13,3
29,[114],"[21, 25]",4.0,14.05,14.82,1
30,"[130, 121]","[15, 0, 4]",12.4,28.85,32.77,2
31,"[130, 120, 114]","[15, 0, 13, 25]",19.8,16.85,22.83,3
32,"[14, 20, 21]","[23, 12, 4, 2]",19.8,38.43,35.22,3
33,[30],"[20, 0]",2.0,16.63,18.63,1
34,"[20, 14]","[9, 12, 25]",8.6,13.05,17.05,2
35,"[114, 120]","[22, 13, 7]",25.6,28.27,30.82,2
36,"[120, 130]","[14, 0, 19]",8.6,22.0,26.0,2
37,[120],"[7, 12]",2.0,11.15,13.15,1
38,"[130, 114]","[20, 21, 22]",4.0,9.23,13.23,2
39,"[20, 130]","[8, 0, 20]",22.2,48.1,45.35,3
40,"[130, 20]","[15, 0, 12]",4.0,16.62,20.62,2
41,"[110, 20, 130]","[5, 8, 0, 15]",15.2,47.3,38.47,3
42,[10],"[7, 8]",2.0,5.38,7.38,1
43,"[20, 14]","[8, 12, 24]",8.7,25.25,25.13,2
44,"[114, 30]","[22, 21, 17]",19.8,18.47,22.45,2
45,[120],"[14, 7]",2.0,17.83,19.83,1
46,"[30, 14]","[20, 21, 22]",21.0,9.23,13.23,2
47,[110],"[6, 8]",2.0,7.22,9.22,1
48,-,-,-,-,48.12,3
49,-,-,-,-,47.27,3
