number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:22:47,[],[]
2,6,08:30:00,08:32:00,['14'],[]
3,4,08:40:42,10:37:10,['51'],['14']
4,5,10:40:52,10:42:52,[],['51']
5,7,10:50:48,11:02:00,['27'],[]
6,8,11:07:23,14:17:00,['7'],['27']
7,7,14:22:23,15:02:00,['23'],['7']
8,5,15:09:56,15:11:56,['0'],[]
9,4,15:15:38,15:17:38,[],"['0', '23']"
10,5,15:21:20,16:22:00,['26'],[]
11,4,16:25:42,16:47:11,"['59', '11']",['26']
12,5,16:50:53,16:52:53,[],['59']
13,8,17:02:07,19:00:00,[],['11']
