number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:11:47,[],[]
2,26,08:19:00,08:21:00,['0'],[]
3,13,08:27:22,08:42:36,['28'],['0']
4,26,08:48:58,08:50:58,[],['28']
5,13,08:57:20,09:36:36,['10'],[]
6,24,09:43:10,09:45:10,['26'],['10']
7,13,09:51:44,09:56:30,"['40', '35']",['26']
8,27,10:00:52,10:02:52,[],['35']
9,25,10:06:54,10:22:07,[],['40']
10,13,10:28:41,11:25:00,['27'],[]
11,25,11:31:34,11:33:34,[],['27']
12,13,11:40:08,12:06:33,['41'],[]
13,26,12:12:55,12:14:56,[],['41']
14,13,12:21:18,13:12:36,['38'],[]
15,26,13:18:58,13:20:58,[],['38']
16,13,13:27:20,13:54:27,"['31', '30']",[]
17,12,13:57:13,14:06:06,[],['30']
18,24,14:10:08,14:12:27,['14'],['31']
19,13,14:19:01,14:32:49,[],['14']
20,26,14:39:11,15:25:00,['12'],[]
21,25,15:32:13,15:34:13,[],['12']
22,27,15:38:15,15:46:06,['45'],[]
23,13,15:50:28,15:52:29,[],['45']
24,24,15:59:03,16:01:03,['25'],[]
25,12,16:05:05,16:12:52,[],['25']
26,25,16:16:54,16:45:46,['5'],[]
27,24,16:49:55,17:01:15,['7'],['5']
28,25,17:05:24,17:07:25,[],['7']
29,29,17:07:25,19:00:00,[],[]
