number,stop ID,arrival time,departure time,pick up users,drop of users
1,27,07:00:00,07:54:50,[],[]
2,14,08:17:59,08:20:00,['23'],[]
3,13,08:23:41,08:39:14,['35'],['23']
4,0,08:50:23,08:52:24,"['19', '29', '15']",['35']
5,12,09:06:14,09:08:14,[],['29']
6,11,09:13:12,09:15:13,[],['15']
7,10,09:20:45,09:22:45,[],['19']
8,4,09:28:39,09:30:39,"['34', '9']",[]
9,9,09:42:28,09:44:30,[],"['34', '9']"
10,14,09:57:03,10:10:00,['3'],[]
11,12,10:16:43,10:18:43,['18'],[]
12,11,10:23:41,10:25:41,[],['18']
13,8,10:39:24,10:49:37,"['0', '30']",['3']
14,10,10:59:56,11:02:24,['31'],[]
15,11,11:07:56,11:09:56,['10'],[]
16,12,11:14:54,11:16:54,[],['0']
17,13,11:23:37,11:25:37,"['39', '13']","['10', '30', '31']"
18,4,11:48:05,11:50:06,['1'],"['39', '13']"
19,8,12:03:01,12:05:05,[],['1']
20,27,12:05:05,19:00:00,[],[]
