number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:19:46,[],[]
2,21,08:19:45,08:21:46,['27'],[]
3,20,08:25:27,08:27:27,[],['27']
4,18,08:32:59,08:35:00,['29'],[]
5,0,08:46:33,08:51:32,[],['29']
6,16,08:57:59,09:00:00,['7'],[]
7,0,09:06:27,09:12:04,[],['7']
8,16,09:18:31,09:20:32,['26'],[]
9,0,09:26:59,09:29:00,[],['26']
10,15,09:31:46,09:33:46,['5'],[]
11,18,09:42:59,09:45:00,['2'],[]
12,19,09:47:46,09:49:46,[],"['2', '5']"
13,17,09:56:13,09:58:13,['11'],[]
14,0,10:06:43,10:08:44,['21'],['11']
15,15,10:11:30,10:13:30,['37'],['21']
16,20,10:27:33,10:29:34,[],['37']
17,16,10:40:19,10:49:59,['39'],[]
18,18,10:56:38,10:58:39,['13'],[]
19,21,11:07:52,12:02:45,['10'],"['39', '13']"
20,20,12:06:26,12:08:26,[],['10']
21,28,12:12:07,19:00:00,[],[]
