number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,09:05:27,[],[]
2,8,09:05:27,09:07:27,"['14', '11']",[]
3,10,09:17:46,09:19:47,[],['14']
4,9,09:25:41,09:40:00,"['27', '25']",[]
5,12,09:45:50,09:47:50,[],['11']
6,13,09:54:33,09:56:33,[],['25']
7,0,10:07:42,10:16:37,[],['27']
8,14,10:24:33,12:30:00,['3'],[]
9,0,12:37:56,12:53:11,['9'],['3']
10,13,13:04:20,13:06:20,[],['9']
11,10,13:23:21,13:25:21,['19'],[]
12,11,13:30:53,13:32:54,[],['19']
13,10,13:38:26,13:50:00,['4'],[]
14,4,13:55:54,13:57:54,[],['4']
15,16,14:10:49,19:00:00,[],[]
