number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:02:38,[],[]
2,10,08:12:59,08:15:00,['8'],[]
3,16,08:23:37,08:25:37,[],['8']
4,7,08:35:54,08:38:10,['0'],[]
5,9,08:42:13,08:44:22,[],['0']
6,8,08:45:39,09:25:00,['3'],[]
7,16,09:35:59,09:37:59,['20'],[]
8,6,09:39:48,09:45:00,"['16', '46']","['20', '3']"
9,14,09:51:55,09:53:55,[],['46']
10,12,09:57:33,09:59:52,[],['16']
11,15,10:05:36,11:05:00,['7'],[]
12,6,11:09:38,11:11:38,[],['7']
13,0,11:28:52,11:31:28,['38'],[]
14,6,11:48:42,11:50:42,['48'],['38']
15,14,11:57:37,11:59:38,['9'],[]
16,10,12:06:11,12:08:11,[],['9']
17,9,12:09:28,12:11:28,[],['48']
18,15,12:19:17,12:21:18,['40'],[]
19,8,12:30:23,12:32:23,['31'],['40']
20,6,12:45:02,12:47:03,['45'],['31']
21,9,12:58:32,13:00:33,[],['45']
22,16,13:10:20,13:12:20,['39'],[]
23,6,13:14:09,13:17:09,['42'],['39']
24,0,13:34:23,13:36:24,[],['42']
25,7,13:46:11,14:12:57,['26'],[]
26,12,14:22:59,14:25:00,['12'],[]
27,16,14:33:37,14:35:37,[],['12']
28,6,14:37:26,15:23:21,['17'],['26']
29,15,15:27:59,15:30:00,['32'],[]
30,11,15:38:13,15:40:13,['11'],[]
31,9,15:44:16,15:46:17,[],['17']
32,0,16:00:07,16:02:08,[],"['11', '32']"
33,12,16:21:45,16:23:48,['2'],[]
34,11,16:27:39,16:29:39,[],['2']
35,6,16:42:22,16:44:23,['33'],[]
36,16,16:46:12,16:48:12,[],['33']
37,9,16:57:59,17:00:00,['22'],[]
38,0,17:13:50,17:22:05,[],['22']
39,33,17:39:19,19:00:00,[],[]
