number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:05:18,[],[]
2,22,08:10:50,08:12:50,['85'],[]
3,25,08:21:21,08:23:21,['35'],[]
4,13,08:26:16,08:42:00,['10'],"['85', '35']"
5,21,08:55:43,08:57:43,[],['10']
6,13,09:11:26,09:32:00,['75'],[]
7,25,09:34:55,09:52:00,['12'],['75']
8,21,10:04:49,10:26:31,"['80', '9', '47']",['12']
9,22,10:32:03,10:34:03,[],"['80', '9']"
10,23,10:43:08,10:57:00,['78'],['47']
11,13,11:03:39,11:05:39,[],['78']
12,24,11:12:41,11:32:00,['41'],[]
13,13,11:39:02,11:55:41,['18'],['41']
14,24,12:02:43,12:04:43,['17'],[]
15,22,12:17:32,12:19:32,[],['17']
16,21,12:25:04,12:32:00,['64'],['18']
17,22,12:37:32,12:39:32,[],['64']
18,13,12:49:51,13:06:41,['66'],[]
19,24,13:13:43,13:46:24,['76'],['66']
20,25,13:51:56,13:53:56,[],['76']
21,13,13:56:51,13:58:51,['14'],[]
22,21,14:12:34,14:22:54,['31'],['14']
23,24,14:40:44,14:42:44,[],['31']
24,21,15:00:34,19:00:00,[],[]
