number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:31:10,[],[]
2,16,08:32:59,08:35:00,['42'],[]
3,7,08:45:17,08:47:17,[],['42']
4,10,08:51:55,09:23:53,"['41', '48']",[]
5,13,09:31:22,09:33:23,[],['41']
6,6,09:42:44,09:58:56,"['5', '34']",['48']
7,8,10:11:35,10:17:52,[],['5']
8,10,10:20:26,10:25:00,['13'],[]
9,7,10:29:38,10:31:38,[],['34']
10,0,10:41:25,10:43:25,[],['13']
11,8,10:56:50,10:58:51,['21'],[]
12,11,11:03:29,11:05:29,[],['21']
13,8,11:10:07,11:12:07,"['26', '29']",[]
14,12,11:19:36,11:21:37,['6'],[]
15,6,11:31:58,11:33:59,"['4', '45']","['26', '29', '6']"
16,16,11:35:48,11:37:48,['9'],[]
17,12,11:46:25,11:48:25,[],['9']
18,9,11:54:50,11:59:47,[],['45']
19,8,12:01:04,12:40:00,['23'],['4']
20,6,12:52:39,13:04:16,"['11', '35']",['23']
21,9,13:15:45,13:23:56,[],"['11', '35']"
22,11,13:27:59,13:30:00,['38'],[]
23,10,13:33:51,13:35:51,['16'],['38']
24,14,13:42:24,13:45:00,"['31', '44']",[]
25,6,13:51:55,14:04:03,"['27', '28']","['31', '16', '44']"
26,12,14:14:24,14:19:36,[],['28']
27,8,14:27:05,14:29:06,[],['27']
28,22,14:41:45,19:00:00,[],[]
