number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,09:25:42,[],[]
2,24,09:29:51,09:31:51,['9'],[]
3,26,09:35:18,09:37:19,[],['9']
4,27,09:40:46,09:55:00,['10'],[]
5,24,09:57:11,10:56:01,['11'],['10']
6,13,11:02:35,11:15:06,['7'],['11']
7,27,11:19:28,11:21:28,[],['7']
8,24,11:23:39,12:06:00,['1'],[]
9,25,12:10:09,12:15:52,[],['1']
10,24,12:20:01,13:55:00,['29'],[]
11,13,14:01:34,14:03:34,['4'],['29']
12,27,14:07:56,14:09:56,[],['4']
13,29,14:13:58,19:00:00,[],[]
