number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:48:53,[],[]
2,17,09:07:59,09:10:00,['47'],[]
3,18,09:12:34,09:14:34,[],['47']
4,19,09:16:23,10:05:00,['6'],[]
5,18,10:06:49,10:08:49,[],['6']
6,6,10:11:41,10:54:52,['30'],[]
7,4,10:58:43,11:10:18,[],['30']
8,5,11:11:35,13:19:54,['42'],[]
9,6,13:22:28,13:24:34,[],['42']
10,4,13:28:25,13:35:00,"['13', '21']",[]
11,6,13:38:51,14:39:26,['26'],"['13', '21']"
12,4,14:43:17,14:45:18,[],['26']
13,3,14:49:09,14:51:09,['24'],[]
14,6,14:58:51,16:59:17,['22'],['24']
15,0,17:16:31,17:18:32,[],['22']
16,32,17:18:31,19:00:00,[],[]
