user ID,used buses,used transfer points,waiting time,ride time
0,"[10, 6]","[4, 6, 13]",6.0,13.352
1,"[0, 16]","[18, 6, 10]",19.3,16.638
2,[0],"[2, 18]",4.0,15.072
3,[0],"[5, 20]",2.0,7.273
4,-,-,-,-
5,[10],"[17, 20]",2.0,6.429
6,[16],"[16, 14]",2.0,5.301
7,[0],"[0, 17]",20.6,20.527
8,"[10, 6]","[5, 6, 12]",22.5,13.015
9,[16],"[8, 15]",2.0,9.091
10,"[0, 6]","[2, 6, 11]",8.1,26.42
11,"[10, 6]","[4, 6, 8]",23.8,16.52
12,[16],"[16, 15]",2.0,2.875
13,[16],"[10, 8]",2.0,2.571
14,[0],"[17, 6]",2.0,2.875
15,-,-,-,-
16,"[0, 16]","[1, 6, 16]",6.0,15.301
17,[6],"[6, 12]",6.0,12.067
18,[16],"[12, 10]",2.0,5.455
19,"[0, 6]","[20, 6, 8]",15.1,27.244
20,"[6, 10]","[11, 6, 2]",23.0,26.045
21,[10],"[18, 6]",5.6,5.446
22,[10],"[3, 1]",2.0,6.429
23,[6],"[12, 9]",2.0,6.429
24,"[10, 16]","[1, 0, 11]",25.4,22.695
25,-,-,-,-
26,"[6, 0]","[14, 6, 19]",4.0,9.799
27,"[6, 0]","[12, 6, 4]",13.7,14.223
28,"[0, 6]","[2, 6, 12]",6.1,22.563
29,[16],"[10, 0]",2.0,14.375
30,"[6, 0]","[7, 6, 1]",11.8,25.785
31,"[6, 10]","[11, 6, 2]",23.0,26.045
32,"[6, 10]","[8, 6, 20]",17.9,24.902
33,[0],"[18, 6]",4.0,5.446
34,"[16, 10]","[12, 6, 3]",13.9,18.08
35,[6],"[14, 7]",4.0,11.192
36,"[16, 10]","[8, 6, 3]",13.9,20.377
37,[0],"[5, 0]",7.2,15.247
38,[10],"[2, 1]",2.0,1.286
39,[0],"[5, 6]",2.0,2.571
40,"[6, 10]","[10, 6, 4]",23.1,14.223
41,[16],"[16, 0]",8.0,25.426
42,"[6, 0]","[8, 6, 19]",15.9,21.358
43,[0],"[18, 0]",10.0,24.225
44,"[10, 16]","[17, 6, 8]",23.2,15.678
45,"[10, 6]","[5, 6, 8]",15.1,15.234
46,"[6, 10]","[8, 6, 20]",17.9,24.902
47,[10],"[4, 18]",2.0,6.556
48,"[16, 0]","[12, 6, 0]",12.7,29.144
49,[10],"[1, 0]",2.0,4.636
50,"[10, 6]","[3, 6, 14]",6.0,14.638
51,[10],"[4, 3]",2.0,3.857
52,"[0, 16]","[17, 6, 15]",15.3,7.511
53,"[10, 6]","[3, 6, 10]",7.8,21.194
54,"[0, 16]","[3, 0, 9]",4.0,24.757
55,"[16, 0]","[10, 6, 3]",10.7,23.535
56,[6],"[7, 13]",13.9,13.649
57,[16],"[15, 8]",6.0,13.776
58,"[0, 16]","[2, 0, 8]",11.6,18.878
59,"[0, 6]","[17, 6, 16]",7.1,4.693
