number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:08:21,[],[]
2,1,08:12:59,08:15:00,['49'],[]
3,0,08:19:38,08:21:38,[],['49']
4,3,08:32:32,08:34:32,['53'],[]
5,6,08:42:14,08:44:15,[],['53']
6,17,08:47:07,08:49:08,['5'],[]
7,20,08:55:33,08:58:01,[],['5']
8,18,09:01:52,09:03:52,['21'],[]
9,17,09:06:26,09:10:00,['44'],[]
10,6,09:12:52,09:19:08,['34'],"['44', '21']"
11,4,09:22:59,09:25:00,['51'],[]
12,3,09:28:51,09:42:29,[],"['34', '51']"
13,2,09:47:56,09:50:36,['38'],[]
14,1,09:51:53,09:53:53,[],['38']
15,5,10:04:52,10:06:52,['8'],[]
16,6,10:09:26,10:11:27,"['36', '40']",['8']
17,4,10:15:18,10:17:19,[],['40']
18,3,10:21:10,10:29:08,[],['36']
19,4,10:32:59,10:35:00,['47'],[]
20,18,10:41:33,10:43:33,[],['47']
21,4,10:50:06,11:15:00,['11'],[]
22,5,11:16:17,11:25:00,['45'],[]
23,6,11:27:34,11:49:54,"['31', '20']","['45', '11']"
24,2,12:02:05,12:04:07,[],"['20', '31']"
25,1,12:05:24,12:28:58,['24'],[]
26,0,12:33:36,12:35:36,[],['24']
27,3,12:46:30,12:59:08,['50'],[]
28,4,13:02:59,13:05:00,['0'],[]
29,6,13:08:51,13:10:51,"['32', '46']","['0', '50']"
30,20,13:16:35,13:18:36,[],"['32', '46']"
31,3,13:30:05,13:32:06,['22'],[]
32,1,13:38:31,13:40:32,[],['22']
33,21,13:45:10,19:00:00,[],[]
