number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:07:48,[],[]
2,7,08:19:26,08:21:27,['30'],[]
3,6,08:33:05,08:44:15,['53'],['30']
4,14,08:51:10,08:55:00,['35'],[]
5,10,09:01:33,09:03:33,[],['53']
6,7,09:08:11,09:12:57,[],['35']
7,12,09:22:59,09:25:00,['23'],[]
8,9,09:31:25,09:36:42,[],['23']
9,10,09:37:59,09:40:00,['40'],[]
10,6,09:50:21,10:27:57,"['19', '59', '8']",['40']
11,16,10:29:46,10:31:46,[],['59']
12,12,10:40:23,10:42:23,[],['8']
13,8,10:49:52,11:08:21,['42'],['19']
14,11,11:12:59,11:15:00,"['31', '20']",[]
15,14,11:21:55,11:31:46,['26'],[]
16,6,11:38:41,11:40:42,"['11', '45']","['20', '26', '31', '42']"
17,8,11:53:21,11:55:22,[],"['45', '11']"
18,7,11:59:13,12:20:00,['56'],[]
19,8,12:23:51,12:35:44,"['32', '46']",[]
20,13,12:45:31,12:47:31,[],['56']
21,6,12:56:52,13:10:51,"['17', '0', '50']","['32', '46']"
22,14,13:17:46,13:19:46,[],['50']
23,13,13:22:20,13:24:21,[],['0']
24,12,13:26:55,13:28:55,['27'],['17']
25,6,13:39:16,13:41:17,"['28', '10']",['27']
26,12,13:51:38,13:53:39,[],['28']
27,11,13:57:30,13:59:30,[],['10']
28,22,14:12:13,19:00:00,[],[]
